               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.041247,            0.014581,           0.0094922,             0.74874,             0.91076,             0.85882,             0.54316,            0.036616,           0.0072342,            0.006379,             0.00483,             0.00483,             0.05653
                  22,            0.043807,            0.014704,           0.0076633,             0.79453,              0.8064,             0.84706,             0.26204,            0.047578,           0.0066116,           0.0068282,             0.00505,             0.00505,             0.05455
                  23,            0.047735,              0.0165,           0.0086402,             0.73936,             0.88659,               0.819,             0.47756,            0.035916,           0.0069999,           0.0069226,             0.00527,             0.00527,             0.05257
                  24,            0.042979,            0.015422,           0.0082981,              0.8249,             0.89193,             0.92258,             0.57261,            0.029328,           0.0069077,           0.0066122,             0.00549,             0.00549,             0.05059
                  25,            0.039807,            0.014955,            0.007193,             0.64134,             0.89215,             0.77382,             0.49339,            0.038847,           0.0068945,           0.0066608,             0.00571,             0.00571,             0.04861
                  26,            0.041508,            0.014862,            0.007052,             0.89231,              0.9399,             0.93688,             0.52536,            0.034617,           0.0065538,           0.0053244,             0.00593,             0.00593,             0.04663
                  27,            0.041429,            0.014138,           0.0064698,             0.72069,             0.87103,             0.83353,             0.52256,            0.031768,           0.0067484,           0.0076576,             0.00615,             0.00615,             0.04465
                  28,            0.040117,            0.013846,           0.0073589,             0.84602,             0.89092,             0.92783,             0.58536,            0.035863,           0.0062894,           0.0055726,             0.00637,             0.00637,             0.04267
                  29,            0.040677,            0.013528,           0.0062497,             0.80379,             0.82283,               0.886,               0.511,            0.034239,           0.0072606,           0.0081287,             0.00659,             0.00659,             0.04069
                  30,            0.039358,            0.014261,           0.0064948,             0.84678,             0.85502,              0.9047,             0.54098,            0.031344,           0.0067608,           0.0065021,             0.00681,             0.00681,             0.03871
                  31,            0.036696,            0.015358,           0.0069375,             0.96382,             0.87033,             0.94138,             0.56914,             0.03434,           0.0065248,           0.0060599,             0.00703,             0.00703,             0.03673
                  32,            0.036808,             0.01431,           0.0054738,             0.87576,             0.91463,             0.93731,              0.6282,            0.028857,           0.0064993,           0.0051511,             0.00725,             0.00725,             0.03475
                  33,            0.036308,            0.014102,           0.0057686,             0.68029,             0.86355,             0.83649,             0.51915,            0.036029,           0.0081476,            0.011958,             0.00747,             0.00747,             0.03277
                  34,            0.037181,            0.014484,           0.0066959,             0.96362,             0.79737,             0.92743,             0.59536,            0.034198,           0.0067446,           0.0084611,             0.00769,             0.00769,             0.03079
                  35,            0.038755,            0.013284,           0.0062682,             0.89317,             0.86302,             0.93731,             0.58285,            0.029153,           0.0073575,           0.0065422,             0.00791,             0.00791,             0.02881
                  36,            0.036562,            0.014599,           0.0067952,             0.93976,             0.84825,             0.93375,             0.62085,            0.028815,           0.0070979,           0.0091725,             0.00813,             0.00813,             0.02683
                  37,            0.037574,            0.014383,           0.0047459,             0.79955,             0.92219,             0.92549,             0.63441,            0.031332,           0.0068193,           0.0088893,             0.00835,             0.00835,             0.02485
                  38,             0.03829,            0.014846,           0.0057821,             0.96527,             0.90091,             0.95265,             0.67196,            0.028689,           0.0068347,           0.0076253,             0.00857,             0.00857,             0.02287
                  39,            0.037494,            0.014191,            0.006538,             0.79737,             0.91532,             0.90477,             0.61129,            0.032507,           0.0068962,           0.0091205,             0.00879,             0.00879,             0.02089
                  40,            0.039317,            0.014756,           0.0078412,             0.90068,             0.89536,             0.92378,             0.59586,            0.032835,           0.0071434,           0.0057417,             0.00901,             0.00901,             0.01891
                  41,            0.037438,            0.014516,           0.0071078,             0.89828,             0.83323,             0.90764,             0.54521,            0.030793,           0.0079432,           0.0071569,             0.00923,             0.00923,             0.01693
                  42,            0.039019,            0.014351,           0.0065155,             0.97104,             0.85672,             0.94884,             0.58295,            0.032038,           0.0069052,           0.0049401,             0.00945,             0.00945,             0.01495
                  43,            0.038474,            0.015754,           0.0053865,             0.88463,             0.90158,             0.93313,             0.53139,             0.03464,           0.0070075,           0.0080617,             0.00967,             0.00967,             0.01297
                  44,             0.03837,            0.014748,           0.0053832,             0.95791,             0.88479,              0.9479,             0.65276,            0.032601,           0.0070563,           0.0061856,             0.00989,             0.00989,             0.01099
                  45,             0.03985,            0.015085,           0.0060144,             0.87407,             0.90237,             0.92168,             0.51794,            0.035474,           0.0076095,           0.0077047,                0.01,                0.01,                0.01
                  46,            0.036515,            0.014351,           0.0058747,             0.91909,             0.84335,             0.93161,             0.55315,            0.032478,           0.0072594,           0.0071586,                0.01,                0.01,                0.01
                  47,            0.037438,            0.013866,           0.0053006,              0.9071,             0.84142,             0.91609,             0.59223,            0.033372,           0.0070734,           0.0063184,                0.01,                0.01,                0.01
                  48,             0.03521,            0.014996,           0.0073543,             0.91619,             0.82946,             0.90655,             0.65295,            0.031462,           0.0071601,           0.0093295,                0.01,                0.01,                0.01
                  49,             0.03419,            0.015868,           0.0055903,             0.88578,              0.8692,             0.92463,             0.63178,            0.032038,           0.0073748,           0.0064397,                0.01,                0.01,                0.01
                  50,            0.032756,            0.014124,           0.0067208,             0.89484,             0.88799,             0.93539,             0.68007,            0.032271,           0.0075575,           0.0053287,                0.01,                0.01,                0.01
                  51,            0.034333,             0.01496,           0.0043741,             0.84016,             0.71108,             0.81837,             0.51151,            0.036764,           0.0093484,           0.0091639,                0.01,                0.01,                0.01
                  52,            0.033679,             0.01498,           0.0043061,             0.87882,             0.79788,             0.90134,             0.59755,            0.030338,           0.0081937,            0.011663,                0.01,                0.01,                0.01
                  53,            0.032147,            0.014848,           0.0043089,               0.975,             0.90811,             0.95408,             0.68099,            0.027145,           0.0068809,           0.0064549,                0.01,                0.01,                0.01
                  54,            0.033111,            0.014258,            0.004432,             0.92165,             0.88538,             0.94078,             0.64954,            0.031641,           0.0067894,           0.0052501,                0.01,                0.01,                0.01
                  55,            0.033023,             0.01485,           0.0043463,             0.94088,             0.91737,             0.95872,             0.69959,            0.029321,           0.0070011,           0.0048999,                0.01,                0.01,                0.01
                  56,             0.03071,            0.014189,           0.0042864,             0.93155,             0.87958,             0.94117,             0.62808,            0.032004,           0.0069416,            0.007089,                0.01,                0.01,                0.01
                  57,              0.0311,            0.014134,           0.0037434,             0.95556,             0.90363,             0.94582,             0.67074,             0.02891,           0.0071547,           0.0059742,                0.01,                0.01,                0.01
                  58,            0.031619,            0.013815,           0.0040386,              0.9522,             0.90959,             0.95777,             0.68422,            0.027353,           0.0067644,           0.0055092,                0.01,                0.01,                0.01
                  59,            0.029619,            0.013246,           0.0036354,             0.92679,             0.90683,             0.96342,             0.66839,            0.030096,           0.0066087,           0.0048115,                0.01,                0.01,                0.01
                  60,            0.030339,            0.013332,            0.004179,             0.93198,             0.93543,             0.96112,             0.68231,            0.026653,           0.0065786,           0.0057094,                0.01,                0.01,                0.01
                  61,            0.029977,              0.0142,           0.0033808,             0.96825,             0.93024,             0.95813,             0.71777,            0.024987,           0.0066366,           0.0050721,                0.01,                0.01,                0.01
                  62,             0.02877,             0.01306,           0.0037355,             0.98164,             0.92222,             0.96356,             0.67331,            0.025949,           0.0065224,           0.0050222,                0.01,                0.01,                0.01
                  63,            0.030733,            0.013293,           0.0033093,             0.96841,             0.90706,              0.9529,             0.71555,            0.024849,           0.0062667,           0.0057279,                0.01,                0.01,                0.01
                  64,            0.028587,            0.013359,           0.0037108,             0.95779,             0.91125,             0.95367,             0.70816,            0.024701,           0.0062045,           0.0062985,                0.01,                0.01,                0.01
                  65,            0.028584,            0.014043,           0.0042999,             0.95813,             0.94505,             0.97161,             0.73128,            0.025829,           0.0060826,           0.0052331,                0.01,                0.01,                0.01
                  66,            0.027912,            0.013037,           0.0038346,             0.98842,             0.89592,             0.96286,             0.70746,            0.029905,           0.0062327,            0.004473,                0.01,                0.01,                0.01
                  67,             0.02996,            0.013986,           0.0040733,             0.96619,             0.89767,             0.95121,             0.69908,            0.026877,           0.0069853,           0.0063335,                0.01,                0.01,                0.01
                  68,            0.028239,            0.012898,           0.0031025,             0.94272,             0.90549,             0.95395,             0.70564,            0.027957,           0.0063986,           0.0075084,                0.01,                0.01,                0.01
                  69,            0.028696,            0.012331,           0.0039755,             0.96596,             0.92183,             0.96682,             0.71392,            0.024556,           0.0062139,           0.0062048,                0.01,                0.01,                0.01
                  70,            0.029988,            0.013335,           0.0029347,             0.93952,             0.95479,             0.96511,             0.65528,            0.025477,           0.0061066,           0.0062481,                0.01,                0.01,                0.01
                  71,             0.02926,            0.013225,           0.0038412,             0.98853,             0.93541,             0.97885,             0.71592,            0.024955,           0.0058787,           0.0064926,                0.01,                0.01,                0.01
                  72,            0.028323,            0.012199,            0.003896,             0.98794,             0.93271,             0.97704,             0.73338,            0.026353,           0.0062686,           0.0054598,                0.01,                0.01,                0.01
                  73,            0.027085,            0.012494,           0.0038391,             0.96888,             0.93621,             0.96163,             0.70933,            0.025871,            0.006304,           0.0053943,                0.01,                0.01,                0.01
                  74,             0.02794,            0.012955,           0.0036856,             0.98105,              0.9507,             0.97852,             0.74724,            0.022851,           0.0060949,           0.0066475,                0.01,                0.01,                0.01
                  75,            0.026703,            0.012332,           0.0027489,             0.97922,             0.94313,             0.97876,             0.68976,            0.024631,            0.005935,           0.0065094,                0.01,                0.01,                0.01
                  76,             0.02709,             0.01252,            0.003013,             0.91177,             0.91004,             0.94871,             0.71297,            0.025071,           0.0063386,           0.0087786,                0.01,                0.01,                0.01
                  77,            0.026285,            0.013531,           0.0030871,             0.93368,             0.89383,             0.95198,             0.68444,            0.027003,           0.0064924,           0.0085112,                0.01,                0.01,                0.01
                  78,            0.026918,            0.013183,           0.0039787,             0.96508,             0.87691,             0.94989,             0.69732,            0.027169,           0.0063598,           0.0073963,                0.01,                0.01,                0.01
                  79,            0.028998,            0.012741,            0.002765,             0.97482,             0.94939,             0.97591,              0.7652,            0.025875,           0.0060511,           0.0056791,                0.01,                0.01,                0.01
                  80,            0.026246,            0.012777,           0.0037288,             0.97914,             0.92419,             0.96869,             0.73461,            0.024852,           0.0061863,           0.0063828,                0.01,                0.01,                0.01
                  81,             0.02669,            0.012733,           0.0031236,             0.97332,             0.93684,             0.97396,             0.71865,            0.025587,           0.0060881,           0.0054376,                0.01,                0.01,                0.01
                  82,            0.025631,            0.012564,            0.002887,             0.98516,             0.93457,             0.96319,             0.73165,            0.023675,           0.0063029,            0.007341,                0.01,                0.01,                0.01
                  83,            0.027134,            0.012474,           0.0035844,             0.97664,             0.93326,             0.97135,             0.72509,            0.023399,           0.0061423,           0.0069858,                0.01,                0.01,                0.01
                  84,            0.026379,            0.011892,           0.0029816,             0.96011,             0.91068,             0.96665,             0.72536,            0.023393,           0.0065644,           0.0068501,                0.01,                0.01,                0.01
                  85,            0.027318,            0.012449,           0.0036257,             0.97231,              0.9168,             0.96713,              0.7061,            0.023869,           0.0064956,           0.0073819,                0.01,                0.01,                0.01
                  86,            0.025954,              0.0121,           0.0025293,             0.96789,             0.92125,             0.96492,              0.7274,            0.026348,           0.0066363,           0.0065344,                0.01,                0.01,                0.01
                  87,            0.025661,            0.012467,           0.0029043,             0.97948,             0.90024,             0.96297,               0.702,            0.027316,           0.0068876,           0.0075093,                0.01,                0.01,                0.01
                  88,            0.027103,            0.012212,           0.0039176,             0.97719,             0.93491,             0.96371,             0.68475,            0.029399,           0.0064824,           0.0078174,                0.01,                0.01,                0.01
                  89,            0.024381,            0.012657,           0.0040816,             0.93676,             0.91361,             0.95483,             0.73935,             0.02634,            0.006229,            0.010898,                0.01,                0.01,                0.01
                  90,             0.02493,            0.012064,            0.002607,             0.95663,             0.92479,             0.96779,             0.74055,            0.026269,            0.006431,           0.0066949,                0.01,                0.01,                0.01
                  91,            0.025536,            0.011605,           0.0021142,             0.96481,             0.93554,             0.97202,             0.70106,            0.025118,           0.0062727,           0.0067403,                0.01,                0.01,                0.01
                  92,            0.024332,             0.01216,           0.0034754,             0.96146,             0.95218,             0.97662,             0.75617,            0.025865,           0.0061279,           0.0079488,                0.01,                0.01,                0.01
                  93,            0.023074,            0.011726,           0.0028298,              0.9866,             0.91267,             0.97143,             0.75462,            0.024196,            0.006134,            0.007073,                0.01,                0.01,                0.01
                  94,            0.024682,            0.011129,           0.0032822,             0.96155,             0.91907,              0.9689,             0.74789,            0.026546,            0.005828,           0.0097246,                0.01,                0.01,                0.01
                  95,            0.026546,            0.011667,           0.0032337,             0.96175,             0.94812,             0.97125,             0.74846,            0.026502,           0.0058785,           0.0049652,                0.01,                0.01,                0.01
                  96,            0.025624,             0.01221,           0.0028176,              0.9543,             0.95598,             0.97911,             0.75769,            0.025257,           0.0059944,           0.0053192,                0.01,                0.01,                0.01
                  97,            0.025251,            0.012707,           0.0026804,              0.9757,             0.94152,             0.97801,             0.74174,            0.026093,           0.0064781,           0.0055535,                0.01,                0.01,                0.01
                  98,            0.025343,            0.012719,           0.0029054,             0.94834,             0.94046,             0.97687,             0.73303,            0.025437,           0.0064413,           0.0056659,                0.01,                0.01,                0.01
                  99,            0.025817,            0.013042,           0.0028887,             0.95784,             0.89929,             0.95863,              0.7058,            0.026154,           0.0066332,           0.0060503,                0.01,                0.01,                0.01
                 100,            0.025278,            0.011965,           0.0032603,             0.94541,             0.93599,             0.95943,             0.73352,            0.024908,           0.0061797,           0.0068035,                0.01,                0.01,                0.01
                 101,            0.025063,            0.012658,           0.0024722,             0.95606,             0.93211,             0.96778,             0.73847,             0.02406,           0.0060524,           0.0059251,                0.01,                0.01,                0.01
                 102,            0.024361,            0.012031,           0.0036313,             0.93536,              0.9303,             0.95366,             0.73786,            0.023929,           0.0069423,           0.0053962,                0.01,                0.01,                0.01
                 103,            0.023968,            0.012524,           0.0039951,             0.94304,             0.90553,             0.95319,             0.73479,             0.02374,           0.0065873,            0.006654,                0.01,                0.01,                0.01
                 104,            0.023752,            0.011948,           0.0029145,             0.97363,             0.90947,             0.95538,             0.75558,            0.024718,           0.0065754,           0.0074662,                0.01,                0.01,                0.01
                 105,            0.023994,            0.011343,            0.003421,             0.93575,             0.87362,             0.93536,             0.70458,            0.025021,            0.007167,            0.008851,                0.01,                0.01,                0.01
                 106,            0.026272,            0.012465,           0.0057641,             0.97491,             0.90791,             0.94919,             0.71357,            0.022547,           0.0063824,           0.0078271,                0.01,                0.01,                0.01
                 107,            0.025975,            0.012856,           0.0048021,             0.92666,             0.90737,             0.94418,             0.68852,            0.022382,           0.0063346,           0.0059594,                0.01,                0.01,                0.01
                 108,            0.024358,            0.013408,           0.0048509,             0.95741,              0.9235,             0.97388,              0.7344,            0.021954,           0.0061731,           0.0053112,                0.01,                0.01,                0.01
                 109,            0.024456,            0.012109,           0.0033199,             0.95665,             0.90269,             0.97397,             0.75008,            0.022743,           0.0063829,           0.0058982,                0.01,                0.01,                0.01
                 110,            0.023803,            0.011926,           0.0028847,             0.92411,             0.96003,             0.98102,             0.76423,            0.023539,           0.0060595,           0.0048345,                0.01,                0.01,                0.01
                 111,            0.026264,            0.012031,           0.0028577,             0.91774,              0.9332,             0.96713,             0.76391,            0.023331,           0.0059328,           0.0055073,                0.01,                0.01,                0.01
                 112,            0.024802,            0.011611,           0.0025419,             0.94345,             0.95791,             0.97071,             0.75008,            0.024857,           0.0058423,            0.005821,                0.01,                0.01,                0.01
                 113,            0.024368,            0.012454,           0.0020713,             0.94393,             0.93179,             0.96607,             0.74345,            0.025135,           0.0059703,           0.0061596,                0.01,                0.01,                0.01
                 114,            0.024703,            0.012739,           0.0025074,             0.96533,             0.92822,             0.97373,             0.76744,            0.023048,           0.0056947,            0.006165,                0.01,                0.01,                0.01
                 115,            0.023649,            0.011895,           0.0026503,             0.96249,              0.9363,             0.97407,             0.75674,            0.022517,           0.0057276,           0.0062267,                0.01,                0.01,                0.01
                 116,            0.022231,            0.011699,           0.0027915,             0.95076,             0.92556,             0.97005,             0.75522,            0.021986,           0.0061528,           0.0056948,                0.01,                0.01,                0.01
                 117,            0.023935,            0.011972,           0.0025053,             0.95168,             0.97049,             0.96556,             0.73367,            0.022926,           0.0061795,           0.0057445,                0.01,                0.01,                0.01
                 118,            0.022352,            0.011012,           0.0037877,              0.9493,             0.93054,             0.96079,             0.73168,            0.024094,           0.0063477,           0.0052644,                0.01,                0.01,                0.01
                 119,            0.024044,            0.010722,            0.003144,             0.97021,             0.92504,             0.96674,             0.74724,            0.022747,           0.0064356,            0.005129,                0.01,                0.01,                0.01
                 120,            0.021409,            0.011374,            0.002634,             0.97494,             0.91646,              0.9568,             0.77147,            0.022123,           0.0065571,           0.0050745,                0.01,                0.01,                0.01
                 121,            0.022294,            0.010951,           0.0021376,             0.95842,              0.9449,             0.96918,             0.73711,            0.023007,           0.0065801,           0.0048938,                0.01,                0.01,                0.01
                 122,            0.022836,            0.011105,           0.0023611,             0.95318,             0.95874,             0.97318,             0.77425,            0.022352,           0.0059763,           0.0049838,                0.01,                0.01,                0.01
                 123,            0.023689,            0.011165,           0.0021943,             0.94198,              0.9572,             0.97247,             0.75075,            0.022198,           0.0061733,           0.0056013,                0.01,                0.01,                0.01
                 124,            0.023333,            0.011091,           0.0022573,             0.98489,             0.93094,              0.9748,             0.78432,            0.021774,            0.005886,           0.0055201,                0.01,                0.01,                0.01
                 125,             0.02341,            0.011443,           0.0025088,             0.97495,             0.98227,             0.98422,             0.78024,            0.022988,           0.0059884,           0.0054331,                0.01,                0.01,                0.01
                 126,            0.023111,            0.010972,           0.0030008,              0.9667,             0.92962,             0.97884,             0.77625,            0.022563,            0.006282,           0.0055769,                0.01,                0.01,                0.01
                 127,            0.023302,            0.010913,            0.002767,             0.94514,             0.93679,             0.96619,             0.75722,            0.024814,           0.0060077,           0.0056494,                0.01,                0.01,                0.01
                 128,            0.021639,            0.010995,           0.0022228,             0.96632,             0.93016,             0.96418,              0.7503,            0.023255,           0.0061419,           0.0058197,                0.01,                0.01,                0.01
                 129,            0.023572,            0.011243,           0.0021112,             0.99308,             0.92636,              0.9728,             0.74473,            0.024478,           0.0061804,           0.0050495,                0.01,                0.01,                0.01
                 130,            0.021205,            0.011045,           0.0027062,               0.957,             0.94539,             0.98044,             0.77369,            0.023076,           0.0056859,           0.0051641,                0.01,                0.01,                0.01
                 131,             0.02255,            0.011153,           0.0022165,             0.95974,             0.94866,             0.97309,             0.76521,            0.022686,           0.0057416,           0.0057519,                0.01,                0.01,                0.01
                 132,            0.023199,            0.010748,           0.0023015,             0.98206,             0.94717,              0.9775,             0.76402,            0.022512,           0.0061455,           0.0053558,                0.01,                0.01,                0.01
                 133,            0.022177,            0.010828,           0.0019349,             0.99995,             0.96737,             0.98464,              0.7633,            0.021422,           0.0059415,           0.0054575,                0.01,                0.01,                0.01
                 134,            0.021946,            0.010203,           0.0022539,             0.99911,             0.95184,             0.98561,             0.75466,            0.022655,           0.0058009,           0.0054185,                0.01,                0.01,                0.01
                 135,            0.021748,            0.011205,           0.0021705,             0.99398,             0.92983,             0.97918,             0.77978,            0.021669,           0.0057933,           0.0057822,                0.01,                0.01,                0.01
                 136,            0.021905,            0.010474,           0.0016675,             0.99934,             0.94782,             0.97971,             0.75108,            0.022343,           0.0058407,           0.0067498,                0.01,                0.01,                0.01
                 137,            0.021902,            0.010366,           0.0023504,             0.97015,             0.92636,             0.95775,             0.74795,            0.022291,           0.0057227,           0.0080307,                0.01,                0.01,                0.01
                 138,            0.021179,            0.010995,           0.0019951,             0.93811,             0.95116,             0.97055,             0.75691,            0.021681,           0.0057334,           0.0069145,                0.01,                0.01,                0.01
                 139,            0.020984,            0.011087,           0.0019777,             0.96904,             0.94519,               0.978,             0.77141,            0.022254,            0.005864,           0.0057004,                0.01,                0.01,                0.01
                 140,            0.022016,           0.0099229,           0.0025897,             0.97583,             0.93907,             0.97943,             0.78008,            0.022566,           0.0055915,           0.0056452,                0.01,                0.01,                0.01
                 141,            0.022327,            0.010415,           0.0018072,             0.97787,             0.94016,             0.97932,             0.78574,            0.022408,           0.0055556,           0.0059954,                0.01,                0.01,                0.01
                 142,            0.022486,            0.010212,           0.0015212,             0.98473,             0.94344,             0.97467,             0.78026,            0.023857,            0.005801,           0.0061522,                0.01,                0.01,                0.01
                 143,             0.02302,            0.011069,           0.0019161,             0.98577,             0.93606,             0.97427,             0.78245,            0.024045,           0.0062513,           0.0065351,                0.01,                0.01,                0.01
                 144,            0.021733,            0.010531,            0.001441,             0.98498,             0.92415,               0.978,             0.77053,            0.023001,           0.0062353,           0.0069156,                0.01,                0.01,                0.01
                 145,            0.021754,           0.0096492,           0.0018241,             0.98055,             0.94857,             0.97449,             0.78722,            0.023381,           0.0061058,           0.0067794,                0.01,                0.01,                0.01
                 146,            0.022276,            0.011172,           0.0022587,             0.98355,              0.9381,             0.97902,             0.78273,            0.023182,           0.0059776,           0.0062715,                0.01,                0.01,                0.01
                 147,            0.020755,            0.011015,           0.0013841,             0.97007,             0.94072,             0.97709,             0.77617,            0.022997,           0.0059396,           0.0062901,                0.01,                0.01,                0.01
                 148,            0.020704,            0.010863,           0.0014944,             0.98644,             0.92681,             0.97508,              0.7841,            0.021824,           0.0060548,           0.0058227,                0.01,                0.01,                0.01
                 149,            0.020642,            0.010155,           0.0019613,             0.98456,             0.93863,             0.96481,             0.78081,             0.02231,           0.0060846,            0.006854,                0.01,                0.01,                0.01
                 150,            0.019824,             0.01097,           0.0018406,             0.98251,             0.91627,             0.96211,             0.76383,            0.021433,           0.0063262,           0.0078859,                0.01,                0.01,                0.01
                 151,            0.021863,            0.010652,           0.0019976,             0.97127,             0.92994,             0.95997,             0.77653,            0.021885,           0.0063589,           0.0063962,                0.01,                0.01,                0.01
                 152,            0.020989,             0.01018,           0.0018027,             0.97396,             0.92848,             0.96299,             0.78189,            0.020294,           0.0067161,           0.0067366,           0.0099999,           0.0099999,           0.0099999
