               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.035342,            0.014479,             0.00426,             0.92531,             0.92665,             0.95763,             0.63132,            0.025029,           0.0075039,           0.0022116,           0.0039001,           0.0039001,              0.0473
                  81,            0.033195,            0.014961,           0.0041298,              0.9538,             0.95121,             0.97229,             0.66638,            0.022795,           0.0069497,           0.0019747,           0.0039097,           0.0039097,             0.04661
                  82,            0.032631,            0.014153,           0.0037375,             0.95874,             0.94192,             0.97043,             0.66414,            0.022138,           0.0073151,           0.0021274,           0.0039182,           0.0039182,            0.045918
                  83,            0.032046,            0.014571,           0.0035058,             0.91833,             0.92014,             0.96154,             0.63904,            0.023237,           0.0070245,           0.0026319,           0.0039255,           0.0039255,            0.045226
                  84,            0.033661,               0.015,           0.0035977,             0.94444,             0.91894,             0.97096,             0.65497,            0.022866,           0.0066845,           0.0026739,           0.0039317,           0.0039317,            0.044532
                  85,            0.034401,            0.014038,           0.0043305,             0.93642,             0.95041,             0.96817,             0.67379,            0.022008,           0.0067518,           0.0020252,           0.0039369,           0.0039369,            0.043837
                  86,            0.031548,            0.014416,           0.0036402,             0.94302,              0.9343,             0.97334,             0.69089,             0.02125,           0.0066314,           0.0017581,           0.0039408,           0.0039408,            0.043141
                  87,            0.030757,            0.014256,           0.0034481,             0.93449,             0.89789,             0.94729,              0.6722,            0.022514,           0.0071509,           0.0024963,           0.0039437,           0.0039437,            0.042444
                  88,            0.031515,            0.014196,           0.0030497,             0.83887,              0.8844,             0.92958,             0.61042,            0.020816,           0.0076871,           0.0052913,           0.0039455,           0.0039455,            0.041745
                  89,             0.03211,            0.015284,           0.0038474,             0.92728,             0.91813,               0.961,             0.65926,             0.02374,           0.0073162,           0.0024263,           0.0039461,           0.0039461,            0.041046
