               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.052294,            0.019119,            0.010104,             0.59052,              0.8725,             0.69423,             0.27363,            0.041467,           0.0078817,           0.0043716,             0.00571,             0.00571,             0.04861
                  13,            0.047937,            0.018329,            0.010439,             0.74506,             0.82742,             0.83778,             0.43851,            0.037672,           0.0083421,            0.005797,             0.00615,             0.00615,             0.04465
                  14,            0.048547,             0.01916,            0.009913,             0.71747,             0.85736,               0.867,             0.41053,             0.03565,           0.0085814,           0.0039244,             0.00659,             0.00659,             0.04069
                  15,             0.04739,            0.017698,           0.0083918,             0.78177,             0.86881,             0.89078,             0.43029,            0.036399,           0.0078768,           0.0038025,             0.00703,             0.00703,             0.03673
                  16,            0.046684,              0.0184,           0.0078314,             0.86011,             0.83725,             0.90004,             0.49316,            0.032671,           0.0079385,           0.0047656,             0.00747,             0.00747,             0.03277
                  17,            0.043164,            0.018611,             0.00857,             0.90457,             0.82255,             0.92184,             0.53681,            0.034329,           0.0077703,            0.004498,             0.00791,             0.00791,             0.02881
                  18,            0.042884,              0.0186,           0.0079228,             0.85529,             0.76274,             0.87652,             0.50847,            0.033127,           0.0075609,           0.0069884,             0.00835,             0.00835,             0.02485
                  19,             0.04426,            0.018392,             0.00739,              0.7208,             0.87671,             0.80351,             0.42689,            0.033688,           0.0071044,           0.0042148,             0.00879,             0.00879,             0.02089
                  20,            0.044877,            0.018952,            0.007478,             0.73404,             0.90724,             0.86021,             0.43915,            0.031607,           0.0080387,           0.0044608,             0.00923,             0.00923,             0.01693
                  21,            0.044361,            0.017851,            0.007716,             0.73303,              0.6802,             0.74618,             0.41244,             0.03396,           0.0084797,            0.011102,             0.00967,             0.00967,             0.01297
                  22,            0.040757,            0.018292,           0.0073801,             0.82043,             0.89122,             0.93038,             0.53072,            0.029743,           0.0077077,           0.0031181,                0.01,                0.01,                0.01
                  23,            0.042142,            0.018706,           0.0074697,             0.85733,             0.84391,             0.91001,             0.48593,             0.03192,           0.0084009,           0.0042659,                0.01,                0.01,                0.01
                  24,            0.039435,            0.018542,           0.0064789,             0.81278,             0.76543,             0.84975,             0.42559,            0.030197,            0.009237,           0.0037338,                0.01,                0.01,                0.01
                  25,            0.041851,            0.017979,           0.0061918,             0.84647,             0.81259,             0.90268,             0.45782,            0.034488,           0.0083468,           0.0038596,                0.01,                0.01,                0.01
                  26,            0.037418,            0.019007,           0.0054665,             0.81305,              0.8362,             0.91322,             0.54283,            0.028515,             0.00796,           0.0035772,                0.01,                0.01,                0.01
                  27,            0.038919,             0.01767,           0.0061643,             0.88505,             0.84372,             0.92689,             0.45494,            0.030103,           0.0083401,           0.0023237,                0.01,                0.01,                0.01
                  28,            0.036982,            0.017923,           0.0053377,             0.90403,             0.87337,             0.95634,             0.52625,            0.030417,           0.0078415,           0.0033396,                0.01,                0.01,                0.01
                  29,            0.036633,            0.017484,           0.0058816,             0.92814,             0.90992,             0.97004,             0.57873,            0.027817,           0.0072496,           0.0032109,                0.01,                0.01,                0.01
                  30,            0.036492,            0.017853,           0.0068468,             0.93323,             0.87991,             0.95131,             0.56897,              0.0276,           0.0073511,           0.0044697,                0.01,                0.01,                0.01
                  31,            0.036556,            0.018293,           0.0056716,             0.93154,             0.92262,             0.96903,             0.64301,            0.024456,            0.007058,           0.0030928,                0.01,                0.01,                0.01
                  32,            0.033886,            0.017366,           0.0046936,             0.89828,             0.86799,             0.95208,             0.56651,            0.027654,            0.007185,           0.0024916,                0.01,                0.01,                0.01
                  33,            0.034475,             0.01728,           0.0045902,             0.91885,             0.92075,              0.9654,             0.61116,             0.02475,           0.0067229,           0.0020242,                0.01,                0.01,                0.01
                  34,            0.034632,            0.017125,           0.0056208,             0.91399,             0.84432,             0.91951,             0.54863,            0.026395,            0.007375,           0.0050518,                0.01,                0.01,                0.01
                  35,            0.034971,            0.016747,           0.0049841,             0.92808,             0.89509,             0.95986,             0.57191,            0.025695,           0.0069919,           0.0029772,                0.01,                0.01,                0.01
                  36,            0.034301,            0.016422,            0.003987,             0.96175,             0.91733,             0.96481,              0.6329,            0.024486,            0.006785,           0.0027583,                0.01,                0.01,                0.01
                  37,            0.032606,            0.016225,           0.0049795,             0.90653,             0.91377,             0.96306,             0.62094,            0.024297,           0.0068045,           0.0018777,                0.01,                0.01,                0.01
                  38,            0.032192,            0.016813,           0.0048233,             0.92658,             0.89713,             0.95727,             0.58608,            0.027942,           0.0069281,           0.0018148,                0.01,                0.01,                0.01
                  39,            0.033589,            0.016726,           0.0057348,             0.95464,             0.93683,              0.9756,             0.67227,            0.023154,           0.0066394,           0.0014994,                0.01,                0.01,                0.01
                  40,            0.032179,            0.016806,           0.0041749,             0.84601,             0.80177,             0.87828,              0.6027,            0.023189,           0.0065902,           0.0068628,                0.01,                0.01,                0.01
                  41,             0.03301,            0.016052,           0.0050192,             0.91856,             0.91913,             0.97213,             0.64178,            0.022933,           0.0070911,           0.0027158,                0.01,                0.01,                0.01
                  42,            0.031312,            0.016092,           0.0051985,             0.89513,             0.67831,             0.86575,              0.5439,            0.027259,           0.0072415,           0.0094827,                0.01,                0.01,                0.01
                  43,            0.032603,            0.016845,           0.0053987,             0.74779,             0.73559,             0.79682,             0.50269,            0.024303,           0.0073795,            0.012367,                0.01,                0.01,                0.01
                  44,            0.032475,            0.017266,           0.0049492,             0.95443,             0.90584,             0.97036,             0.61169,            0.024276,           0.0067744,           0.0016317,                0.01,                0.01,                0.01
                  45,            0.031649,            0.016424,           0.0052489,             0.95325,             0.94066,             0.97535,             0.66967,            0.022527,           0.0062781,           0.0021019,                0.01,                0.01,                0.01
                  46,             0.03097,            0.016563,           0.0050804,             0.93661,             0.94332,             0.98125,             0.67347,            0.021791,           0.0062714,           0.0015201,                0.01,                0.01,                0.01
                  47,             0.03103,            0.016333,           0.0045005,              0.9637,             0.89896,             0.95564,             0.66097,            0.021704,           0.0065556,           0.0051471,                0.01,                0.01,                0.01
                  48,            0.030402,            0.015654,           0.0034412,             0.95682,             0.93868,             0.97763,              0.6761,            0.021894,           0.0066178,           0.0016092,                0.01,                0.01,                0.01
                  49,            0.030017,            0.016114,           0.0037549,             0.94807,              0.9228,             0.97472,             0.65987,            0.022833,           0.0064429,           0.0014088,                0.01,                0.01,                0.01
                  50,            0.030312,            0.015492,           0.0034507,             0.92504,             0.95416,             0.97398,             0.66633,            0.023401,           0.0063859,            0.001779,                0.01,                0.01,                0.01
                  51,            0.029943,            0.015624,           0.0034623,             0.96941,             0.94271,              0.9847,             0.69301,            0.022313,           0.0060664,           0.0015854,                0.01,                0.01,                0.01
                  52,            0.029437,            0.016306,           0.0041366,             0.96687,              0.9388,             0.98026,             0.69191,            0.023092,           0.0062542,           0.0015127,                0.01,                0.01,                0.01
                  53,            0.030673,            0.015701,           0.0046108,             0.97476,             0.95895,             0.98453,             0.69595,            0.021979,           0.0059528,           0.0018708,                0.01,                0.01,                0.01
                  54,             0.02858,            0.015066,           0.0034812,             0.96305,             0.95037,             0.98451,             0.68342,            0.021445,           0.0060449,           0.0015148,                0.01,                0.01,                0.01
                  55,            0.028799,            0.015766,           0.0042946,             0.94555,             0.95586,             0.98185,             0.69557,            0.021486,           0.0061306,           0.0017536,                0.01,                0.01,                0.01
                  56,            0.028692,            0.015982,           0.0042006,             0.92268,             0.92539,             0.97051,              0.6514,            0.022932,           0.0068959,           0.0018558,                0.01,                0.01,                0.01
                  57,            0.028697,            0.015745,            0.003205,             0.96797,             0.93582,             0.97897,             0.70219,            0.021867,            0.006215,           0.0022001,                0.01,                0.01,                0.01
                  58,            0.030208,            0.015309,           0.0036717,             0.97276,             0.94222,             0.98862,             0.72447,            0.020377,            0.005855,           0.0015616,                0.01,                0.01,                0.01
                  59,            0.028877,            0.015339,           0.0034343,             0.95934,             0.94331,             0.97585,              0.7188,            0.019412,           0.0062927,           0.0017547,                0.01,                0.01,                0.01
                  60,            0.029295,            0.015388,            0.003571,             0.98087,             0.94806,             0.98648,             0.73082,             0.01857,           0.0055776,           0.0018094,                0.01,                0.01,                0.01
                  61,            0.029007,            0.015404,           0.0036303,             0.97525,             0.96077,             0.98429,             0.71538,            0.020481,           0.0059315,           0.0016025,                0.01,                0.01,                0.01
                  62,            0.028433,             0.01549,            0.004014,             0.93549,             0.95786,             0.97945,             0.72283,            0.020852,           0.0063699,           0.0011995,                0.01,                0.01,                0.01
                  63,            0.028117,            0.015289,           0.0030271,             0.92317,             0.94805,             0.98081,             0.70978,            0.019517,           0.0061639,            0.002607,                0.01,                0.01,                0.01
                  64,             0.02744,            0.014856,           0.0029978,             0.97295,             0.95374,             0.98123,             0.70342,            0.019082,           0.0062239,           0.0026882,                0.01,                0.01,                0.01
                  65,             0.02849,            0.015655,           0.0042198,             0.97299,             0.93921,             0.98264,             0.71512,            0.020054,           0.0061237,           0.0013958,                0.01,                0.01,                0.01
                  66,            0.027521,            0.015019,           0.0031575,             0.97264,             0.92845,             0.97913,             0.71821,            0.018889,           0.0062015,           0.0024946,                0.01,                0.01,                0.01
                  67,            0.027524,            0.015112,           0.0033778,              0.9859,             0.94257,             0.98727,             0.72731,            0.021128,           0.0058768,           0.0013478,                0.01,                0.01,                0.01
                  68,            0.026556,            0.014818,           0.0029169,             0.93694,             0.96075,             0.98748,             0.68872,            0.021458,           0.0057742,           0.0017474,                0.01,                0.01,                0.01
                  69,            0.027537,            0.014938,           0.0030683,             0.95477,             0.93637,             0.98274,             0.71582,            0.021173,           0.0061946,           0.0021968,                0.01,                0.01,                0.01
                  70,            0.027399,             0.01514,            0.003034,             0.93898,             0.95396,              0.9815,             0.69549,            0.021311,           0.0059134,           0.0015763,                0.01,                0.01,                0.01
                  71,            0.027204,            0.014529,            0.003158,             0.95854,              0.9292,             0.98072,             0.71382,            0.018927,           0.0058986,           0.0041083,                0.01,                0.01,                0.01
                  72,            0.026938,            0.014287,           0.0036561,              0.9139,             0.95356,             0.97498,             0.70727,            0.019081,           0.0062168,           0.0039491,                0.01,                0.01,                0.01
                  73,            0.027031,            0.014771,           0.0032983,             0.96005,             0.93257,             0.97687,             0.70832,            0.019786,           0.0060568,           0.0031552,                0.01,                0.01,                0.01
                  74,            0.027471,            0.014718,           0.0034095,             0.96855,             0.96447,             0.98967,             0.74704,            0.017704,            0.005789,           0.0015497,                0.01,                0.01,                0.01
                  75,            0.026661,            0.014798,           0.0028043,             0.96361,             0.96815,             0.99072,             0.72634,            0.020561,           0.0058791,            0.002141,                0.01,                0.01,                0.01
                  76,             0.02661,            0.014336,           0.0029633,             0.97935,             0.95838,             0.98988,             0.74277,            0.018515,           0.0058855,           0.0009605,                0.01,                0.01,                0.01
                  77,            0.025712,            0.014003,           0.0032696,             0.97758,             0.96645,             0.98708,             0.72353,            0.018997,           0.0058335,           0.0012002,                0.01,                0.01,                0.01
                  78,             0.02646,            0.014728,           0.0034772,              0.9739,             0.93423,             0.98475,             0.72484,            0.018995,           0.0058494,           0.0017008,                0.01,                0.01,                0.01
                  79,            0.026002,            0.014592,            0.002751,             0.96764,             0.94642,              0.9819,             0.72392,            0.018422,           0.0060174,           0.0020771,                0.01,                0.01,                0.01
                  80,            0.028073,            0.014208,            0.004032,             0.93744,             0.96818,             0.97799,             0.72936,            0.018297,           0.0059169,           0.0026586,                0.01,                0.01,                0.01
                  81,            0.027324,            0.015007,           0.0040563,             0.97926,             0.96447,             0.98628,             0.72732,            0.018866,           0.0058179,           0.0010169,                0.01,                0.01,                0.01
                  82,            0.026182,            0.015055,           0.0032198,             0.92744,             0.93505,              0.9828,             0.72859,            0.017282,           0.0057893,           0.0039299,                0.01,                0.01,                0.01
                  83,            0.026079,            0.014603,           0.0029181,             0.96062,             0.94746,             0.98218,             0.72632,            0.017863,           0.0058772,           0.0026209,                0.01,                0.01,                0.01
                  84,            0.026629,            0.014637,           0.0026158,             0.97788,             0.95083,             0.98895,             0.76556,            0.016895,           0.0055657,           0.0016991,                0.01,                0.01,                0.01
                  85,            0.024372,            0.014366,            0.002721,             0.94497,             0.92757,             0.97354,             0.74353,            0.017134,           0.0055938,           0.0044784,                0.01,                0.01,                0.01
                  86,            0.026782,            0.014388,             0.00356,             0.95503,             0.96111,             0.98727,             0.74656,            0.018472,            0.005525,           0.0013634,                0.01,                0.01,                0.01
                  87,            0.026097,            0.014735,           0.0035344,              0.9393,             0.94637,             0.97419,             0.68086,            0.020008,           0.0060957,           0.0021537,                0.01,                0.01,                0.01
                  88,             0.02605,            0.014331,           0.0028506,             0.98345,             0.95538,             0.98902,             0.75427,            0.018354,            0.005778,           0.0009753,                0.01,                0.01,                0.01
                  89,            0.024761,            0.014824,           0.0028502,             0.98712,             0.93671,             0.98612,              0.7424,            0.017553,           0.0057832,           0.0014787,                0.01,                0.01,                0.01
                  90,            0.025477,            0.014083,           0.0028007,             0.98431,             0.94016,             0.98767,             0.72827,            0.017961,           0.0055351,           0.0010839,                0.01,                0.01,                0.01
                  91,            0.025774,            0.014339,           0.0037836,             0.90988,             0.90544,             0.96431,             0.73337,            0.017917,           0.0059689,           0.0041049,                0.01,                0.01,                0.01
                  92,            0.025385,            0.014772,           0.0035669,             0.94685,             0.95349,             0.97883,             0.71622,            0.018636,           0.0058757,           0.0044398,                0.01,                0.01,                0.01
                  93,            0.024945,            0.013991,           0.0027538,               0.981,             0.93997,              0.9838,             0.72898,            0.018885,            0.005991,           0.0014324,                0.01,                0.01,                0.01
                  94,            0.025989,            0.013723,           0.0033979,             0.94274,             0.96137,             0.98319,             0.71844,            0.018542,           0.0057558,           0.0021807,                0.01,                0.01,                0.01
                  95,            0.025446,            0.013856,            0.002932,             0.94273,             0.97004,             0.97887,             0.73499,            0.017607,           0.0056326,           0.0037436,                0.01,                0.01,                0.01
                  96,            0.025145,            0.014743,           0.0027294,             0.98394,             0.94062,              0.9894,             0.76497,            0.017345,           0.0055538,           0.0020818,                0.01,                0.01,                0.01
                  97,            0.025046,            0.014021,           0.0031967,             0.97373,             0.96617,             0.99009,             0.75759,            0.017134,             0.00558,           0.0018228,                0.01,                0.01,                0.01
                  98,            0.024859,            0.013575,           0.0031166,             0.96443,             0.95959,             0.98001,              0.7309,            0.017158,           0.0058297,           0.0031012,                0.01,                0.01,                0.01
                  99,            0.025383,            0.013338,           0.0028418,             0.98454,             0.96138,             0.99137,             0.77471,            0.016714,            0.005433,           0.0017375,                0.01,                0.01,                0.01
                 100,            0.024514,            0.013821,           0.0022242,             0.96398,             0.97221,             0.99027,             0.75979,            0.017422,           0.0055069,           0.0013227,                0.01,                0.01,                0.01
                 101,            0.024548,            0.013672,           0.0030016,             0.99192,             0.96063,             0.98953,             0.78463,            0.016311,            0.005193,           0.0011546,                0.01,                0.01,                0.01
                 102,            0.023936,            0.013616,            0.002691,             0.97235,             0.97503,             0.98761,             0.77866,            0.016778,           0.0054743,           0.0013272,                0.01,                0.01,                0.01
                 103,            0.024414,            0.013897,           0.0032628,             0.96783,              0.9681,             0.98789,             0.75617,             0.01707,           0.0056073,           0.0011935,                0.01,                0.01,                0.01
                 104,            0.025159,            0.013253,           0.0023513,             0.97108,             0.96569,             0.98887,             0.75272,            0.018294,           0.0055364,            0.001964,                0.01,                0.01,                0.01
                 105,            0.024121,            0.014026,           0.0023911,             0.95299,             0.96476,             0.98607,             0.74525,            0.018804,           0.0057307,           0.0018115,                0.01,                0.01,                0.01
                 106,            0.023983,            0.013722,            0.001955,             0.97119,             0.96667,             0.98877,             0.76594,            0.017047,           0.0056132,           0.0016688,                0.01,                0.01,                0.01
                 107,            0.024744,            0.013118,           0.0027178,             0.98089,              0.9632,             0.98974,             0.76071,            0.017453,           0.0053744,           0.0017535,                0.01,                0.01,                0.01
                 108,            0.024491,            0.013716,           0.0027575,             0.97624,             0.92978,             0.98672,             0.76217,            0.017474,           0.0054842,           0.0019335,                0.01,                0.01,                0.01
                 109,            0.024166,            0.013961,           0.0025646,             0.97467,             0.94767,             0.98354,             0.76555,            0.017346,           0.0055969,           0.0025451,                0.01,                0.01,                0.01
                 110,            0.024538,            0.013672,           0.0032665,             0.97615,             0.97237,             0.99152,             0.78474,            0.016365,            0.005267,           0.0011848,                0.01,                0.01,                0.01
                 111,            0.024412,            0.013854,           0.0028175,             0.98539,             0.96072,             0.98976,             0.75275,            0.017956,           0.0056765,           0.0015903,                0.01,                0.01,                0.01
                 112,            0.024794,            0.012792,           0.0025791,             0.97027,             0.96593,             0.98901,             0.76573,            0.016873,           0.0053481,           0.0011667,                0.01,                0.01,                0.01
                 113,            0.024464,            0.013975,           0.0025337,             0.96485,             0.96804,              0.9904,             0.77948,            0.016782,           0.0052834,           0.0018614,                0.01,                0.01,                0.01
                 114,            0.023674,            0.014143,           0.0029246,             0.97686,             0.96827,             0.98674,             0.75787,            0.017424,           0.0055562,           0.0011347,                0.01,                0.01,                0.01
                 115,            0.024188,             0.01361,           0.0021676,             0.98623,             0.95894,             0.99039,              0.7556,            0.016558,           0.0053691,           0.0012846,                0.01,                0.01,                0.01
                 116,            0.023223,            0.013247,           0.0019582,             0.98342,             0.95933,             0.98948,             0.75506,             0.01779,           0.0053729,           0.0012597,                0.01,                0.01,                0.01
                 117,            0.023788,            0.013666,           0.0028484,             0.98946,             0.95417,             0.98722,             0.76999,            0.017372,           0.0056301,           0.0018847,                0.01,                0.01,                0.01
                 118,            0.024273,            0.013596,           0.0023765,             0.97981,             0.95677,             0.99155,              0.7718,            0.017301,           0.0054538,           0.0013559,                0.01,                0.01,                0.01
                 119,            0.023629,            0.013563,           0.0019551,             0.99417,             0.96264,             0.98957,             0.77753,            0.016653,            0.005456,           0.0012174,                0.01,                0.01,                0.01
                 120,            0.024186,             0.01314,           0.0023837,             0.96825,             0.97404,             0.99181,             0.77977,            0.016232,           0.0052539,            0.001209,                0.01,                0.01,                0.01
                 121,            0.024253,            0.013202,           0.0027775,             0.97126,             0.96352,             0.98652,             0.77196,            0.017392,           0.0053919,           0.0014091,                0.01,                0.01,                0.01
                 122,            0.023372,            0.013089,           0.0020975,             0.97022,             0.94404,             0.98712,             0.77176,            0.016549,           0.0055578,            0.001396,                0.01,                0.01,                0.01
                 123,            0.023011,            0.013847,           0.0021186,             0.97092,             0.93808,             0.98449,             0.76944,            0.016343,           0.0054392,           0.0012823,                0.01,                0.01,                0.01
                 124,            0.023273,            0.013812,           0.0020882,             0.96371,             0.96379,             0.98883,             0.78246,            0.016663,           0.0052739,           0.0011106,                0.01,                0.01,                0.01
                 125,            0.022717,            0.013418,            0.001722,             0.97453,             0.96742,             0.99168,             0.77152,            0.017766,            0.005377,          0.00084283,                0.01,                0.01,                0.01
                 126,            0.023436,            0.013287,             0.00257,             0.98447,             0.96462,             0.98673,             0.76761,            0.016671,           0.0055533,           0.0013584,                0.01,                0.01,                0.01
                 127,            0.024065,            0.013655,            0.002976,             0.96821,             0.97787,             0.99013,             0.75739,            0.017671,           0.0051317,           0.0010277,                0.01,                0.01,                0.01
                 128,            0.022759,            0.012525,           0.0025509,             0.97615,              0.9632,             0.98928,             0.77076,            0.016619,           0.0051134,           0.0013751,                0.01,                0.01,                0.01
                 129,            0.024233,            0.013101,           0.0024385,              0.9661,             0.95506,             0.98572,             0.75319,             0.01869,           0.0057145,           0.0010877,                0.01,                0.01,                0.01
                 130,            0.024549,            0.013123,           0.0028798,             0.95216,             0.96723,             0.98063,             0.76163,            0.017934,           0.0054124,           0.0023942,                0.01,                0.01,                0.01
                 131,            0.023693,            0.012944,           0.0026471,             0.99406,             0.97847,             0.99344,             0.77408,             0.01681,           0.0053313,          0.00091688,                0.01,                0.01,                0.01
                 132,            0.022987,            0.013465,           0.0024197,             0.98132,             0.97792,             0.99266,             0.78133,            0.016863,           0.0051141,          0.00090929,                0.01,                0.01,                0.01
                 133,            0.022584,            0.013217,           0.0018439,             0.97409,             0.96614,             0.98782,              0.7846,            0.017175,           0.0052906,           0.0012565,                0.01,                0.01,                0.01
                 134,              0.0234,            0.013402,           0.0021588,             0.95557,             0.97613,              0.9872,             0.78503,            0.017152,           0.0052586,             0.00149,                0.01,                0.01,                0.01
                 135,            0.022868,            0.012906,           0.0019995,             0.97668,             0.97056,             0.98898,              0.7741,            0.017466,           0.0052725,           0.0011479,                0.01,                0.01,                0.01
                 136,            0.022943,            0.012861,           0.0022492,             0.95126,             0.97628,             0.98898,             0.77191,            0.017133,           0.0053657,           0.0019106,                0.01,                0.01,                0.01
                 137,            0.023313,            0.013351,           0.0026062,             0.98559,             0.94819,             0.98764,             0.78788,            0.016438,           0.0054901,           0.0017899,                0.01,                0.01,                0.01
                 138,            0.023297,            0.013823,           0.0019616,             0.97305,              0.9794,             0.99245,             0.77906,            0.016918,           0.0051028,           0.0014441,                0.01,                0.01,                0.01
                 139,            0.023894,            0.012493,           0.0021403,             0.97835,              0.9693,             0.99337,             0.79405,            0.016676,           0.0049391,           0.0012798,                0.01,                0.01,                0.01
                 140,            0.022834,             0.01324,            0.002952,             0.97342,             0.95413,             0.98919,             0.76677,            0.017008,           0.0055124,           0.0013405,                0.01,                0.01,                0.01
                 141,            0.022282,            0.012818,            0.002581,             0.97819,             0.97376,             0.99325,             0.78652,            0.016772,           0.0052332,          0.00074883,                0.01,                0.01,                0.01
                 142,            0.022369,            0.012864,           0.0024889,             0.98938,             0.96508,             0.99323,             0.78965,            0.016312,           0.0051815,          0.00077184,                0.01,                0.01,                0.01
                 143,            0.022797,            0.013317,           0.0021736,             0.97552,               0.976,             0.99154,             0.79322,             0.01613,           0.0049519,          0.00084219,                0.01,                0.01,                0.01
                 144,            0.023281,            0.013338,           0.0022352,             0.99425,             0.97133,             0.99267,             0.77531,            0.016158,           0.0049913,          0.00084963,                0.01,                0.01,                0.01
                 145,            0.022838,            0.013131,           0.0021103,              0.9625,             0.98819,             0.99275,             0.77308,            0.017734,           0.0051289,           0.0013554,                0.01,                0.01,                0.01
                 146,             0.02297,            0.012506,           0.0022338,             0.99037,             0.96774,             0.99234,              0.7916,            0.015708,           0.0051471,          0.00082014,                0.01,                0.01,                0.01
                 147,            0.022707,            0.013358,           0.0021587,             0.97079,             0.97107,             0.99089,             0.79766,            0.015526,           0.0050419,            0.001256,                0.01,                0.01,                0.01
                 148,            0.022319,            0.012843,           0.0022606,             0.97377,              0.9678,              0.9884,             0.78655,            0.015759,           0.0050106,            0.000974,                0.01,                0.01,                0.01
                 149,            0.021792,            0.012888,           0.0016409,             0.96721,             0.97149,             0.99137,               0.793,            0.015804,           0.0050574,           0.0012371,                0.01,                0.01,                0.01
                 150,            0.022378,            0.013097,           0.0020098,             0.95095,             0.98273,             0.99049,             0.79967,             0.01573,           0.0050924,           0.0012531,                0.01,                0.01,                0.01
                 151,            0.022592,            0.013156,           0.0026009,             0.98673,             0.96305,             0.98694,             0.76834,            0.016459,           0.0055818,           0.0016529,                0.01,                0.01,                0.01
                 152,            0.022361,            0.012796,           0.0023498,             0.98518,             0.95557,             0.98879,             0.77846,            0.016967,           0.0053119,           0.0010301,           0.0099999,           0.0099999,           0.0099999
