               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.041644,            0.018102,           0.0077327,             0.55772,              0.5924,             0.66267,             0.34375,            0.038684,            0.010285,              0.0104,                0.01,                0.01,                0.01
                  31,            0.039382,            0.018585,           0.0068201,             0.82423,             0.70196,              0.7807,             0.43845,            0.034687,           0.0088277,           0.0072458,                0.01,                0.01,                0.01
                  32,            0.039402,            0.017868,           0.0067128,             0.75305,              0.6605,             0.73234,             0.38954,            0.039907,           0.0094951,            0.007629,                0.01,                0.01,                0.01
                  33,            0.038372,            0.017274,           0.0076357,             0.84313,              0.7492,             0.85599,             0.49789,            0.032152,           0.0087487,           0.0060133,                0.01,                0.01,                0.01
                  34,            0.037295,            0.017681,           0.0074135,             0.77021,             0.78691,             0.86054,             0.48265,              0.0364,           0.0082342,           0.0066119,                0.01,                0.01,                0.01
                  35,            0.037223,             0.01751,           0.0058152,             0.89067,             0.90147,             0.93461,             0.53977,            0.040305,           0.0078448,           0.0031136,                0.01,                0.01,                0.01
                  36,            0.039863,            0.017263,           0.0053964,             0.79107,             0.77567,             0.85888,             0.50562,            0.033294,           0.0081319,           0.0063676,                0.01,                0.01,                0.01
                  37,            0.036793,            0.018138,           0.0057794,             0.90325,             0.87286,              0.9301,              0.5564,            0.034212,           0.0072567,           0.0053571,                0.01,                0.01,                0.01
                  38,            0.035813,            0.016077,           0.0050743,             0.89563,             0.88288,             0.92201,             0.57005,             0.03072,           0.0069774,           0.0051788,                0.01,                0.01,                0.01
                  39,            0.035194,            0.016174,           0.0050423,             0.91331,             0.88074,             0.91573,             0.58385,            0.030177,           0.0072585,           0.0045312,                0.01,                0.01,                0.01
                  40,            0.033936,            0.017202,           0.0045334,             0.83671,             0.75797,             0.82683,             0.47042,            0.035225,           0.0083293,           0.0043534,                0.01,                0.01,                0.01
                  41,            0.034119,            0.016303,            0.005009,             0.90954,             0.92305,             0.94691,             0.66835,            0.028894,           0.0067867,           0.0047764,                0.01,                0.01,                0.01
                  42,            0.033666,             0.01582,           0.0046619,             0.85919,              0.9056,             0.93112,             0.58815,            0.032151,           0.0070315,           0.0037301,                0.01,                0.01,                0.01
                  43,            0.031985,            0.015996,           0.0049251,               0.908,             0.88377,              0.9446,             0.62047,            0.034627,           0.0069781,           0.0037731,                0.01,                0.01,                0.01
                  44,            0.032588,            0.015815,           0.0042416,             0.90172,             0.91605,             0.93619,             0.61638,            0.029975,           0.0071189,           0.0035508,                0.01,                0.01,                0.01
                  45,            0.031795,            0.015234,           0.0040185,              0.9334,             0.91467,             0.95826,             0.65119,            0.029418,           0.0067863,           0.0037539,                0.01,                0.01,                0.01
                  46,            0.031969,            0.016255,           0.0040314,             0.94897,             0.91759,             0.94932,             0.63302,            0.030175,           0.0066209,           0.0036983,                0.01,                0.01,                0.01
                  47,             0.03211,            0.016651,           0.0052571,             0.91096,             0.90001,             0.92251,              0.6163,              0.0286,            0.007022,           0.0044007,                0.01,                0.01,                0.01
                  48,             0.03022,            0.015359,              0.0041,             0.90966,             0.92431,             0.95647,              0.6752,            0.029143,           0.0064007,           0.0035339,                0.01,                0.01,                0.01
                  49,            0.032435,            0.014971,           0.0039558,             0.93316,             0.91945,             0.95611,             0.65753,            0.029764,           0.0065448,           0.0028032,                0.01,                0.01,                0.01
                  50,            0.030459,            0.015314,           0.0032152,             0.93912,             0.87608,             0.95994,             0.65698,             0.02967,           0.0065539,           0.0027483,                0.01,                0.01,                0.01
                  51,            0.029162,            0.014604,           0.0036738,             0.89732,              0.8985,             0.94365,             0.64901,            0.028522,           0.0068452,           0.0028396,                0.01,                0.01,                0.01
                  52,            0.030568,            0.015244,           0.0038671,             0.94155,             0.92603,             0.95773,             0.67586,            0.028076,           0.0064929,            0.002676,                0.01,                0.01,                0.01
                  53,            0.031537,            0.015346,           0.0037023,             0.92844,             0.92353,              0.9521,             0.68345,            0.026846,            0.006272,           0.0042085,                0.01,                0.01,                0.01
                  54,            0.028558,            0.015669,           0.0035788,             0.94869,             0.86834,             0.93807,             0.65019,             0.02668,           0.0069113,            0.003095,                0.01,                0.01,                0.01
                  55,            0.029449,            0.015064,           0.0034797,             0.92884,             0.91746,             0.93963,              0.6552,            0.026538,            0.006449,           0.0030568,                0.01,                0.01,                0.01
                  56,            0.027835,            0.014888,           0.0029862,             0.93171,             0.85883,             0.93705,             0.63853,            0.028691,           0.0066288,           0.0032811,                0.01,                0.01,                0.01
                  57,            0.029841,            0.014461,           0.0035948,             0.95163,             0.95091,             0.96376,             0.73103,            0.023998,           0.0061264,           0.0026663,                0.01,                0.01,                0.01
                  58,            0.027929,            0.014513,           0.0033084,             0.96027,             0.92755,             0.95198,             0.69048,            0.024669,             0.00616,           0.0032995,                0.01,                0.01,                0.01
                  59,             0.02768,            0.014465,           0.0030132,             0.97672,             0.92559,             0.95941,             0.73123,            0.024704,           0.0057651,           0.0042789,                0.01,                0.01,                0.01
                  60,            0.027372,             0.01416,           0.0032216,              0.9603,             0.94601,              0.9581,             0.72261,             0.02457,           0.0058802,           0.0033676,                0.01,                0.01,                0.01
                  61,            0.028074,            0.014073,           0.0030273,             0.93962,             0.93625,             0.96048,             0.70967,            0.027964,           0.0061659,           0.0025115,                0.01,                0.01,                0.01
                  62,             0.02907,            0.013859,           0.0035781,             0.94255,             0.90817,             0.94654,               0.678,            0.028585,           0.0067935,           0.0040655,                0.01,                0.01,                0.01
                  63,            0.028055,            0.014513,           0.0036061,             0.95358,             0.91973,              0.9602,             0.66176,             0.02506,           0.0064395,           0.0030608,                0.01,                0.01,                0.01
                  64,            0.027581,            0.014588,           0.0033422,             0.95953,             0.93258,             0.95608,              0.7001,             0.02476,           0.0059476,           0.0029632,                0.01,                0.01,                0.01
                  65,            0.026792,            0.013908,           0.0028823,             0.96707,              0.9098,             0.96063,             0.69334,            0.024735,           0.0060914,           0.0026586,                0.01,                0.01,                0.01
                  66,            0.027235,            0.014206,           0.0028463,             0.96366,             0.91715,              0.9645,             0.69993,            0.022944,           0.0059285,           0.0026556,                0.01,                0.01,                0.01
                  67,            0.026785,            0.014787,           0.0033102,             0.93269,             0.93733,             0.96145,              0.7142,            0.022607,           0.0060926,           0.0024903,                0.01,                0.01,                0.01
                  68,            0.026295,             0.01353,           0.0026079,             0.95175,             0.93426,             0.95981,             0.65876,            0.024753,           0.0062296,           0.0025873,                0.01,                0.01,                0.01
                  69,            0.027762,            0.014144,           0.0027738,             0.96392,             0.90629,             0.96634,             0.70462,            0.022326,           0.0059424,           0.0030602,                0.01,                0.01,                0.01
                  70,            0.027572,            0.014097,           0.0028379,             0.94717,             0.92457,             0.96157,             0.71131,             0.02234,           0.0059288,           0.0025619,                0.01,                0.01,                0.01
                  71,            0.026075,            0.014369,           0.0026384,             0.95752,             0.90103,             0.94599,             0.71784,            0.023118,           0.0059581,           0.0033614,                0.01,                0.01,                0.01
                  72,            0.026479,            0.014021,           0.0029489,             0.94869,             0.92642,             0.95403,             0.70895,            0.022812,           0.0063676,           0.0023775,                0.01,                0.01,                0.01
                  73,            0.025856,            0.013553,           0.0028556,             0.97124,             0.94042,             0.96132,             0.74797,            0.022469,           0.0059016,           0.0025588,                0.01,                0.01,                0.01
                  74,            0.024413,             0.01306,           0.0022914,              0.9759,             0.93998,              0.9605,             0.72987,            0.020361,            0.005976,           0.0027872,                0.01,                0.01,                0.01
                  75,            0.025733,            0.013113,           0.0029221,             0.93747,             0.93785,             0.95707,             0.72253,            0.022668,           0.0060563,           0.0025651,                0.01,                0.01,                0.01
                  76,            0.025662,             0.01378,           0.0031738,             0.95912,             0.93741,             0.95673,             0.69686,            0.025348,           0.0059759,            0.002598,                0.01,                0.01,                0.01
                  77,            0.026413,            0.013993,           0.0036861,             0.95869,             0.95342,             0.96435,             0.73994,            0.022689,            0.005973,           0.0029973,                0.01,                0.01,                0.01
                  78,            0.025379,            0.013389,           0.0032527,             0.96301,             0.93516,             0.96191,             0.71752,            0.021838,           0.0062407,           0.0028635,                0.01,                0.01,                0.01
                  79,            0.025357,            0.014326,           0.0033042,             0.94682,             0.91023,             0.95321,             0.69817,            0.023267,           0.0062157,           0.0026883,                0.01,                0.01,                0.01
                  80,            0.025652,            0.013659,           0.0034993,             0.97719,             0.90497,             0.96491,              0.7185,            0.020807,            0.006136,            0.002918,                0.01,                0.01,                0.01
                  81,            0.023662,            0.013355,           0.0023641,             0.92554,             0.93612,             0.95562,             0.72684,            0.021737,           0.0062405,           0.0025308,                0.01,                0.01,                0.01
                  82,            0.027439,            0.013185,           0.0033554,              0.9642,             0.93372,             0.95586,             0.70279,            0.022635,           0.0058678,           0.0021253,                0.01,                0.01,                0.01
                  83,            0.025844,            0.013468,           0.0027857,             0.97633,              0.9281,             0.96621,             0.74041,            0.022192,           0.0055215,           0.0021512,                0.01,                0.01,                0.01
                  84,            0.024535,             0.01362,           0.0026253,             0.96809,             0.92715,             0.95647,             0.72327,            0.021681,            0.005735,           0.0023668,                0.01,                0.01,                0.01
                  85,            0.025681,            0.013302,           0.0027563,             0.91437,             0.92665,             0.95129,             0.73052,             0.02376,           0.0059491,           0.0034938,                0.01,                0.01,                0.01
                  86,            0.024726,            0.013124,           0.0025918,              0.9617,             0.94682,             0.96761,             0.74669,            0.020507,           0.0056159,           0.0024407,                0.01,                0.01,                0.01
                  87,            0.024904,            0.013625,           0.0029188,              0.9464,             0.93185,              0.9651,             0.74907,             0.02243,           0.0056895,           0.0022377,                0.01,                0.01,                0.01
                  88,            0.025127,            0.013204,            0.003248,             0.96772,             0.90206,             0.95143,              0.7238,            0.021426,           0.0061429,             0.00274,                0.01,                0.01,                0.01
                  89,            0.024161,            0.013063,           0.0034783,             0.94944,             0.94052,             0.95628,             0.73904,            0.021369,           0.0065301,           0.0024367,                0.01,                0.01,                0.01
                  90,            0.024534,            0.013017,           0.0025787,             0.92429,             0.90802,             0.95176,             0.71881,            0.020304,            0.006268,           0.0028859,                0.01,                0.01,                0.01
                  91,            0.024378,            0.013211,           0.0028861,             0.93898,             0.94459,             0.95497,             0.73366,            0.022455,           0.0057738,           0.0028946,                0.01,                0.01,                0.01
                  92,            0.025667,            0.013261,            0.002775,             0.96285,             0.92803,             0.95812,             0.74443,             0.02095,           0.0055814,           0.0022037,                0.01,                0.01,                0.01
                  93,            0.025376,            0.013426,           0.0024999,             0.94094,             0.95182,             0.96139,             0.74049,             0.01988,           0.0056048,           0.0020061,                0.01,                0.01,                0.01
                  94,            0.024396,            0.013301,           0.0025527,             0.94314,             0.95287,             0.96671,             0.73718,            0.021005,           0.0057361,           0.0026202,                0.01,                0.01,                0.01
                  95,            0.023792,            0.012876,           0.0022831,             0.93966,             0.95401,             0.96577,             0.74138,            0.021183,           0.0059045,           0.0033384,                0.01,                0.01,                0.01
                  96,            0.023458,            0.014311,           0.0022246,             0.97366,              0.9281,             0.96928,             0.75157,            0.020311,           0.0056287,           0.0027088,                0.01,                0.01,                0.01
                  97,            0.024285,            0.013134,           0.0024403,             0.93608,             0.94822,              0.9679,             0.74771,            0.020728,            0.005404,           0.0030151,                0.01,                0.01,                0.01
                  98,            0.025982,            0.012605,           0.0024327,             0.94188,             0.95612,             0.96639,             0.74891,            0.019783,           0.0058794,           0.0022627,                0.01,                0.01,                0.01
                  99,            0.024432,            0.013016,           0.0021691,             0.97696,             0.93691,             0.96768,              0.7566,            0.020743,           0.0057614,           0.0024276,                0.01,                0.01,                0.01
                 100,            0.024353,            0.012651,           0.0023449,             0.97887,             0.90807,             0.96009,              0.7554,            0.019358,           0.0056681,           0.0023611,                0.01,                0.01,                0.01
                 101,            0.025455,            0.012475,           0.0026069,             0.97506,             0.94871,             0.96839,             0.76492,            0.020179,           0.0056258,             0.00233,                0.01,                0.01,                0.01
                 102,            0.024446,            0.013079,           0.0025012,             0.95029,             0.94982,             0.96321,             0.74887,            0.021939,           0.0059077,           0.0023017,                0.01,                0.01,                0.01
                 103,            0.023555,            0.012888,           0.0029033,             0.95853,             0.94053,             0.96806,             0.76137,            0.020741,            0.005603,           0.0024539,                0.01,                0.01,                0.01
                 104,            0.022942,            0.012482,           0.0025629,             0.94716,             0.94059,             0.95917,             0.74808,            0.020005,           0.0059114,           0.0020753,                0.01,                0.01,                0.01
                 105,            0.023708,            0.012843,            0.002851,             0.96568,              0.9539,             0.96079,             0.73442,            0.023879,           0.0056159,           0.0033574,                0.01,                0.01,                0.01
                 106,            0.023308,            0.012848,           0.0025986,             0.98697,             0.96409,             0.96607,             0.75611,            0.023537,           0.0054382,           0.0042565,                0.01,                0.01,                0.01
                 107,            0.023531,            0.012638,           0.0023969,             0.96203,             0.95658,             0.96921,             0.77276,            0.021313,           0.0052709,           0.0034204,                0.01,                0.01,                0.01
                 108,             0.02342,            0.012757,           0.0024184,             0.96843,             0.95609,             0.97103,             0.77199,            0.020892,           0.0052929,           0.0034057,                0.01,                0.01,                0.01
                 109,            0.022763,            0.012853,           0.0022682,             0.95954,             0.95284,             0.96822,             0.75958,            0.021148,           0.0055593,           0.0024886,                0.01,                0.01,                0.01
                 110,            0.023969,            0.012278,           0.0021013,             0.97353,             0.95534,             0.96938,             0.76766,            0.021243,           0.0052706,           0.0029134,                0.01,                0.01,                0.01
                 111,            0.022074,            0.012657,           0.0021816,             0.95529,             0.94415,             0.96069,             0.76716,            0.019762,           0.0055418,           0.0020697,                0.01,                0.01,                0.01
                 112,            0.023759,             0.01252,           0.0020443,             0.93664,             0.93648,             0.95374,             0.73842,            0.021051,           0.0057674,           0.0028487,                0.01,                0.01,                0.01
                 113,            0.023989,             0.01229,           0.0018808,             0.97777,             0.95289,              0.9684,             0.75847,            0.021155,           0.0056946,           0.0041386,                0.01,                0.01,                0.01
                 114,              0.0213,            0.011882,           0.0024605,             0.97858,             0.92632,             0.96409,             0.76023,            0.021399,           0.0058904,           0.0040777,                0.01,                0.01,                0.01
                 115,            0.024713,            0.012112,           0.0023037,             0.98503,              0.9393,             0.96014,             0.76678,            0.022739,           0.0054524,           0.0037197,                0.01,                0.01,                0.01
                 116,            0.022969,            0.012885,            0.002408,             0.96729,             0.92267,             0.95185,             0.76593,            0.022093,           0.0057097,           0.0058898,                0.01,                0.01,                0.01
                 117,            0.022831,            0.012036,           0.0028296,             0.96027,             0.93424,             0.95763,             0.73809,            0.022095,           0.0056306,           0.0025131,                0.01,                0.01,                0.01
                 118,            0.022471,            0.012716,           0.0020438,             0.96559,             0.94677,               0.966,             0.75322,            0.022472,           0.0055207,           0.0022341,                0.01,                0.01,                0.01
                 119,            0.022173,            0.012815,           0.0019061,             0.93243,             0.94731,             0.96834,             0.75583,            0.022343,           0.0054712,            0.002193,                0.01,                0.01,                0.01
                 120,            0.022581,            0.012199,           0.0024292,             0.95711,             0.93065,             0.95847,             0.75396,            0.019884,           0.0056105,           0.0023177,                0.01,                0.01,                0.01
                 121,            0.022756,            0.011945,           0.0024567,             0.95797,             0.94042,             0.96925,             0.75104,            0.018775,            0.005519,            0.002113,                0.01,                0.01,                0.01
                 122,            0.022109,            0.012139,           0.0020674,             0.97231,             0.93999,              0.9645,             0.75451,             0.01922,           0.0052357,            0.002126,                0.01,                0.01,                0.01
                 123,            0.021701,            0.012462,           0.0022426,             0.96668,             0.94831,              0.9644,             0.76555,            0.019894,           0.0052677,           0.0026863,                0.01,                0.01,                0.01
                 124,            0.022111,             0.01281,           0.0018464,             0.96929,             0.95648,             0.95587,             0.78415,            0.021772,           0.0054499,           0.0034783,                0.01,                0.01,                0.01
                 125,            0.022726,            0.012536,            0.001853,             0.96076,              0.9234,             0.95742,             0.76286,            0.021203,           0.0053035,           0.0030715,                0.01,                0.01,                0.01
                 126,            0.022618,            0.012571,            0.001635,              0.9854,             0.93372,             0.95861,              0.7756,            0.021947,           0.0051979,           0.0029437,                0.01,                0.01,                0.01
                 127,            0.022634,            0.011987,            0.001575,             0.97519,             0.95273,              0.9603,             0.78286,            0.019651,           0.0053174,           0.0020516,                0.01,                0.01,                0.01
                 128,            0.022372,            0.012537,           0.0023552,             0.97273,               0.956,             0.97068,             0.79914,            0.019343,           0.0048922,            0.002333,                0.01,                0.01,                0.01
                 129,            0.022584,            0.012805,           0.0021432,             0.97391,             0.94819,             0.97228,             0.79492,            0.019217,           0.0050189,           0.0025467,                0.01,                0.01,                0.01
                 130,            0.021566,            0.011443,           0.0020122,             0.98466,             0.94761,             0.96734,             0.78377,            0.020868,           0.0052151,           0.0026944,                0.01,                0.01,                0.01
                 131,            0.022305,            0.012122,           0.0021287,             0.98796,              0.9475,             0.96814,             0.78939,            0.020683,           0.0051796,           0.0025438,                0.01,                0.01,                0.01
                 132,            0.022252,             0.01243,           0.0024637,             0.94545,             0.94058,              0.9654,             0.78694,            0.019727,           0.0055849,           0.0025333,                0.01,                0.01,                0.01
                 133,            0.021879,            0.012113,            0.002282,             0.99073,             0.91894,              0.9586,             0.76626,            0.019436,           0.0056603,            0.002907,                0.01,                0.01,                0.01
                 134,            0.021298,            0.011864,           0.0016934,             0.96682,              0.9561,             0.96598,             0.78659,            0.019745,           0.0052132,           0.0032848,                0.01,                0.01,                0.01
                 135,             0.02151,            0.012646,           0.0016655,             0.96002,             0.92301,             0.96005,             0.78576,            0.019055,           0.0055474,           0.0024029,                0.01,                0.01,                0.01
                 136,            0.021567,            0.011664,            0.001787,             0.97053,             0.94567,             0.97098,             0.76926,            0.019293,           0.0052831,           0.0022635,                0.01,                0.01,                0.01
                 137,            0.021817,            0.012285,           0.0017856,             0.97227,              0.9461,              0.9643,             0.78664,            0.018404,           0.0051706,           0.0019779,                0.01,                0.01,                0.01
                 138,            0.021157,            0.011858,           0.0018511,             0.95076,               0.956,             0.96827,             0.78002,            0.018633,           0.0053694,           0.0026494,                0.01,                0.01,                0.01
                 139,            0.021909,             0.01201,           0.0025929,             0.98306,             0.94852,             0.97209,             0.77658,            0.017973,           0.0051713,            0.001788,                0.01,                0.01,                0.01
                 140,            0.021876,            0.012179,           0.0017844,             0.97098,             0.94415,             0.96985,             0.76182,            0.019337,            0.005639,            0.002177,                0.01,                0.01,                0.01
                 141,            0.022869,            0.012775,           0.0028223,             0.97271,             0.91102,             0.96856,             0.78013,            0.018743,           0.0054952,           0.0020749,                0.01,                0.01,                0.01
                 142,            0.021549,            0.011917,           0.0030936,             0.96528,             0.92857,             0.96867,             0.76389,            0.018914,           0.0054494,            0.002246,                0.01,                0.01,                0.01
                 143,            0.021981,            0.012018,           0.0027167,             0.96099,             0.92699,             0.97008,             0.76251,            0.018441,           0.0053895,           0.0022867,                0.01,                0.01,                0.01
                 144,            0.021624,            0.012927,           0.0017808,             0.93422,             0.94777,             0.96621,             0.74279,             0.01836,           0.0055439,             0.00246,                0.01,                0.01,                0.01
                 145,            0.020671,            0.011367,           0.0015932,             0.97619,             0.92899,              0.9557,             0.75254,            0.018897,           0.0055481,           0.0027935,                0.01,                0.01,                0.01
                 146,            0.020392,            0.011416,           0.0017718,             0.97668,             0.92694,             0.95953,             0.76488,            0.019903,           0.0056113,           0.0030232,                0.01,                0.01,                0.01
                 147,             0.02166,            0.012293,           0.0019002,             0.97857,              0.9512,             0.96404,             0.77231,            0.020456,           0.0053963,           0.0027444,                0.01,                0.01,                0.01
                 148,            0.020499,            0.011784,           0.0015707,              0.9721,             0.94812,             0.96148,             0.78333,            0.019706,           0.0052399,           0.0029595,                0.01,                0.01,                0.01
                 149,            0.020565,            0.011831,           0.0028818,             0.95689,             0.90585,             0.95865,              0.7636,            0.021262,           0.0056296,           0.0032468,                0.01,                0.01,                0.01
                 150,            0.022652,            0.012381,           0.0031945,             0.94695,             0.94774,              0.9589,             0.76018,            0.020892,           0.0053814,           0.0026042,                0.01,                0.01,                0.01
                 151,            0.021253,            0.012238,           0.0022618,             0.96294,             0.94436,             0.96162,             0.77444,            0.019465,            0.005338,           0.0027046,                0.01,                0.01,                0.01
                 152,            0.021559,            0.012244,           0.0022016,             0.96966,             0.93896,             0.96993,              0.7725,            0.018991,           0.0050158,           0.0024189,           0.0099999,           0.0099999,           0.0099999
