               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.022916,             0.01199,           0.0029632,             0.97347,             0.95181,             0.97462,              0.7883,             0.02028,           0.0053362,           0.0026001,                0.01,                0.01,                0.01
                  65,            0.023068,            0.012489,           0.0035537,             0.95651,             0.94984,             0.97103,             0.78139,            0.020226,           0.0052646,           0.0023864,                0.01,                0.01,                0.01
                  66,            0.023236,            0.012053,           0.0028687,             0.97125,              0.9416,             0.96642,             0.77581,            0.020305,           0.0052825,           0.0017907,                0.01,                0.01,                0.01
                  67,            0.023832,            0.012212,           0.0031129,             0.96691,             0.95525,             0.97003,              0.7878,            0.023001,           0.0051789,            0.002482,                0.01,                0.01,                0.01
                  68,            0.022793,            0.011479,            0.002343,             0.96971,             0.95312,             0.97126,             0.79072,            0.021969,           0.0052588,           0.0026513,                0.01,                0.01,                0.01
                  69,            0.022474,            0.011994,           0.0019199,              0.9735,             0.95616,             0.97969,             0.77703,            0.020632,            0.005085,           0.0016438,                0.01,                0.01,                0.01
                  70,            0.022155,             0.01188,           0.0021001,             0.99488,             0.95714,             0.98742,             0.81866,             0.01814,           0.0049624,           0.0018139,                0.01,                0.01,                0.01
                  71,            0.021116,            0.011896,           0.0018814,             0.96036,             0.96781,             0.97877,             0.78141,            0.019989,           0.0051964,           0.0016699,                0.01,                0.01,                0.01
                  72,            0.022722,            0.011146,           0.0023267,             0.97997,             0.95588,             0.96841,             0.79402,            0.019271,           0.0054915,           0.0018136,                0.01,                0.01,                0.01
                  73,            0.022413,            0.012304,           0.0027839,             0.97054,             0.95006,             0.97874,             0.79686,            0.019667,           0.0052762,           0.0023722,                0.01,                0.01,                0.01
                  74,            0.022206,            0.012364,            0.003001,             0.98984,             0.95201,             0.97568,             0.79078,            0.021464,           0.0055293,           0.0014163,                0.01,                0.01,                0.01
                  75,            0.021729,             0.01197,           0.0029445,             0.97328,             0.94833,             0.98261,             0.78659,            0.020662,           0.0052936,           0.0013476,                0.01,                0.01,                0.01
                  76,            0.021777,             0.01225,           0.0020087,              0.9827,             0.96934,             0.98631,             0.79147,            0.019749,           0.0048986,           0.0015172,                0.01,                0.01,                0.01
                  77,            0.021906,            0.012048,           0.0022612,             0.98692,             0.95918,             0.98956,             0.79425,            0.018146,           0.0048747,           0.0013234,                0.01,                0.01,                0.01
                  78,            0.022105,            0.011393,           0.0019673,             0.98928,             0.95308,             0.98207,             0.81836,             0.01716,           0.0049118,           0.0012794,                0.01,                0.01,                0.01
                  79,            0.021801,            0.011085,           0.0020465,             0.97901,             0.95037,             0.97438,             0.81829,            0.019558,           0.0050253,           0.0018989,                0.01,                0.01,                0.01
                  80,            0.021738,            0.011788,           0.0019923,             0.97935,             0.94725,              0.9734,             0.80121,            0.019317,           0.0050954,            0.001836,                0.01,                0.01,                0.01
                  81,            0.021816,            0.011954,            0.002964,             0.98087,             0.95811,             0.98141,             0.81407,            0.017685,           0.0048611,           0.0015661,                0.01,                0.01,                0.01
                  82,            0.020758,            0.011208,           0.0016929,             0.98036,              0.9478,             0.97006,             0.78522,            0.019329,           0.0051904,            0.001938,                0.01,                0.01,                0.01
                  83,            0.020834,            0.012448,           0.0019054,             0.98008,             0.95721,             0.97862,             0.79629,            0.017944,           0.0050042,           0.0018838,                0.01,                0.01,                0.01
                  84,            0.020746,            0.011285,           0.0019956,             0.98287,             0.96049,             0.98105,             0.81426,            0.018572,           0.0049298,           0.0016041,                0.01,                0.01,                0.01
                  85,            0.020681,            0.011409,            0.002244,             0.97675,             0.95588,             0.98022,             0.80973,            0.017947,           0.0050853,           0.0017636,                0.01,                0.01,                0.01
                  86,            0.021848,            0.011944,           0.0026312,             0.97353,             0.96475,             0.97964,             0.82263,            0.017092,           0.0047562,           0.0013098,                0.01,                0.01,                0.01
                  87,            0.020733,            0.011053,            0.001561,             0.96858,             0.96191,             0.97627,             0.79012,               0.018,           0.0049594,           0.0020715,                0.01,                0.01,                0.01
                  88,            0.020755,            0.011416,           0.0021288,             0.97598,             0.96389,             0.97839,             0.83165,             0.01836,           0.0048092,           0.0017689,                0.01,                0.01,                0.01
                  89,            0.021783,            0.011997,           0.0022196,             0.99159,             0.94004,             0.97265,             0.82467,            0.018322,           0.0048966,           0.0014579,                0.01,                0.01,                0.01
                  90,            0.020366,            0.011574,           0.0018186,             0.96072,             0.96277,             0.97377,             0.82489,            0.017876,           0.0048869,           0.0014008,                0.01,                0.01,                0.01
                  91,            0.020785,            0.011513,            0.001686,             0.97088,             0.95668,             0.97923,             0.82013,            0.019245,           0.0050285,           0.0013263,                0.01,                0.01,                0.01
                  92,            0.021656,            0.011628,           0.0023266,              0.9859,             0.95062,             0.97036,             0.81994,            0.017148,           0.0050906,           0.0016008,                0.01,                0.01,                0.01
                  93,            0.020857,            0.011265,            0.002493,             0.97813,              0.9387,             0.97439,             0.81603,            0.017267,           0.0049029,            0.001426,                0.01,                0.01,                0.01
                  94,            0.020611,            0.011114,            0.002025,             0.98006,             0.95583,             0.97664,             0.82655,            0.021746,           0.0051813,           0.0020028,                0.01,                0.01,                0.01
                  95,            0.019696,            0.011248,             0.00244,              0.9805,             0.95577,             0.96701,             0.81162,            0.018729,           0.0052457,           0.0016776,                0.01,                0.01,                0.01
                  96,            0.019857,            0.011413,           0.0023304,             0.97917,             0.95709,             0.97033,             0.82035,            0.018323,           0.0051301,           0.0015251,                0.01,                0.01,                0.01
                  97,             0.02003,            0.010886,           0.0016346,             0.98045,             0.96717,             0.97422,             0.82124,            0.018523,           0.0047973,           0.0015433,                0.01,                0.01,                0.01
                  98,            0.019826,             0.01082,           0.0016948,             0.98209,             0.96156,             0.98038,             0.82224,            0.020054,           0.0047364,           0.0017916,                0.01,                0.01,                0.01
                  99,            0.020326,            0.011442,           0.0023938,              0.9685,             0.97008,              0.9828,             0.82689,            0.020366,           0.0048455,           0.0012917,                0.01,                0.01,                0.01
                 100,            0.020152,             0.01084,           0.0020844,             0.98358,             0.95815,             0.98267,             0.82206,            0.018993,           0.0049779,           0.0012953,                0.01,                0.01,                0.01
                 101,            0.020451,            0.011445,           0.0023007,             0.97162,             0.95623,             0.97399,             0.81854,            0.016683,           0.0048553,           0.0018074,                0.01,                0.01,                0.01
                 102,            0.019121,            0.011214,           0.0024725,             0.97877,             0.96463,             0.97651,             0.82123,            0.018836,            0.004936,           0.0020188,                0.01,                0.01,                0.01
                 103,            0.019202,            0.011009,           0.0017117,             0.99025,             0.95038,             0.97656,             0.82653,            0.016864,           0.0050476,           0.0015551,                0.01,                0.01,                0.01
                 104,            0.019602,            0.010527,           0.0020285,             0.97032,             0.96815,             0.98677,             0.83557,             0.01569,           0.0044497,           0.0016368,                0.01,                0.01,                0.01
                 105,            0.019872,            0.011096,           0.0019331,             0.98818,             0.95647,             0.98912,             0.83694,            0.017576,           0.0045989,           0.0010496,                0.01,                0.01,                0.01
                 106,            0.019301,             0.01127,            0.001543,             0.99377,             0.97119,             0.98476,             0.84805,            0.018315,           0.0046397,           0.0014605,                0.01,                0.01,                0.01
                 107,            0.019483,            0.010639,           0.0019223,             0.98965,             0.94517,             0.97651,             0.83846,             0.01667,           0.0049381,            0.001305,                0.01,                0.01,                0.01
                 108,            0.019197,            0.011088,           0.0019003,             0.98553,             0.95265,             0.96445,             0.82967,            0.017742,           0.0049293,           0.0014254,                0.01,                0.01,                0.01
                 109,            0.019438,             0.01081,           0.0021734,             0.98826,             0.94478,             0.96879,              0.8327,            0.019659,            0.004801,           0.0018264,                0.01,                0.01,                0.01
                 110,            0.019969,            0.010968,           0.0017737,             0.98535,             0.94772,             0.97116,             0.82848,            0.018689,           0.0048535,           0.0013778,                0.01,                0.01,                0.01
                 111,            0.019897,            0.010979,           0.0025327,             0.98769,             0.93168,             0.97338,             0.81517,            0.018028,           0.0051381,           0.0016242,                0.01,                0.01,                0.01
                 112,            0.019577,            0.010767,           0.0021189,             0.97001,             0.93925,             0.96853,             0.80657,            0.018014,           0.0052561,           0.0014882,                0.01,                0.01,                0.01
                 113,            0.019701,            0.011068,           0.0018712,             0.96628,             0.94963,             0.97548,             0.83681,            0.017576,            0.005021,           0.0013609,                0.01,                0.01,                0.01
                 114,            0.019442,            0.011048,           0.0018578,             0.98454,               0.947,             0.96982,             0.82263,            0.019004,           0.0048026,           0.0015769,                0.01,                0.01,                0.01
                 115,            0.019301,            0.010983,           0.0020729,             0.98391,             0.95894,              0.9758,             0.83179,            0.018074,           0.0047865,           0.0016611,                0.01,                0.01,                0.01
                 116,            0.018997,            0.010553,           0.0015925,             0.98813,             0.95374,             0.98067,             0.82432,            0.018677,           0.0049621,           0.0016126,                0.01,                0.01,                0.01
                 117,            0.018615,            0.010376,           0.0019922,             0.98581,             0.95532,             0.97802,             0.83644,            0.016392,           0.0045789,           0.0013077,                0.01,                0.01,                0.01
                 118,            0.019248,              0.0104,           0.0014994,             0.97146,             0.96253,             0.97215,             0.81112,            0.020781,           0.0048311,           0.0021163,                0.01,                0.01,                0.01
                 119,            0.019992,            0.010637,           0.0018989,             0.98503,             0.95737,             0.97394,             0.83031,            0.019327,           0.0047194,           0.0017196,                0.01,                0.01,                0.01
                 120,            0.018783,            0.010047,           0.0018324,             0.97881,             0.95614,             0.97251,             0.83736,            0.019523,           0.0046445,            0.001686,                0.01,                0.01,                0.01
                 121,            0.018718,            0.010638,           0.0015529,             0.98786,             0.95787,             0.97461,             0.85053,             0.01901,           0.0044724,           0.0018944,                0.01,                0.01,                0.01
                 122,            0.019013,            0.010791,           0.0017035,             0.98772,             0.95689,             0.97466,             0.83736,            0.018442,            0.004488,           0.0014427,                0.01,                0.01,                0.01
                 123,            0.019138,           0.0096484,           0.0013285,             0.97813,             0.96689,             0.97648,             0.83944,            0.018658,            0.004528,           0.0014073,                0.01,                0.01,                0.01
                 124,            0.018149,           0.0099826,           0.0011879,             0.99184,             0.95509,             0.97434,             0.83955,            0.018009,           0.0045921,           0.0014953,                0.01,                0.01,                0.01
                 125,            0.019635,            0.010236,           0.0015656,             0.97844,             0.94874,             0.96929,             0.83093,            0.016861,           0.0049016,           0.0014972,                0.01,                0.01,                0.01
                 126,             0.01747,           0.0097069,           0.0013016,             0.97183,             0.95463,             0.96635,             0.81444,            0.018395,           0.0050534,           0.0018795,                0.01,                0.01,                0.01
                 127,             0.01857,            0.010243,           0.0019973,             0.98236,             0.95554,             0.97832,             0.83916,            0.016092,           0.0047778,            0.001287,                0.01,                0.01,                0.01
                 128,            0.018523,            0.010406,           0.0020824,              0.9833,              0.9672,             0.98122,             0.84309,            0.016059,           0.0045552,           0.0012612,                0.01,                0.01,                0.01
                 129,            0.018743,           0.0099883,           0.0018615,             0.97421,             0.96197,             0.97058,              0.8213,            0.018567,           0.0049524,           0.0014006,                0.01,                0.01,                0.01
                 130,            0.018438,             0.01082,           0.0019274,             0.98464,             0.95691,              0.9783,             0.82674,            0.019132,           0.0044457,           0.0013061,                0.01,                0.01,                0.01
                 131,            0.018739,            0.010652,           0.0013665,             0.98377,             0.95282,             0.97607,             0.85075,            0.018355,           0.0043606,           0.0016874,                0.01,                0.01,                0.01
                 132,            0.018339,            0.010435,            0.001367,              0.9814,             0.95581,              0.9806,             0.83673,            0.018635,           0.0044661,           0.0013129,                0.01,                0.01,                0.01
                 133,            0.018933,            0.010056,           0.0014723,             0.99149,             0.94002,             0.98135,             0.83405,            0.019355,           0.0046262,           0.0020786,                0.01,                0.01,                0.01
                 134,            0.018352,           0.0098446,           0.0017275,             0.97901,             0.95712,             0.98571,             0.84437,            0.017716,           0.0046669,           0.0011088,                0.01,                0.01,                0.01
                 135,            0.018618,            0.010669,           0.0016473,             0.98385,             0.96781,             0.98476,             0.84784,            0.016823,           0.0047593,          0.00091744,                0.01,                0.01,                0.01
                 136,             0.01789,            0.010499,           0.0019256,             0.97055,             0.96225,             0.98357,             0.83442,            0.016443,           0.0047087,           0.0014749,                0.01,                0.01,                0.01
                 137,            0.017694,           0.0098311,           0.0013035,             0.97734,             0.96414,             0.98157,             0.84978,             0.01638,           0.0046083,           0.0015067,                0.01,                0.01,                0.01
                 138,            0.018238,            0.010017,           0.0013513,              0.9821,              0.9559,             0.97969,             0.83839,            0.016957,           0.0047023,           0.0013594,                0.01,                0.01,                0.01
                 139,            0.017772,            0.010636,           0.0013341,             0.97471,              0.9302,             0.96716,              0.8359,            0.016133,            0.004646,           0.0018398,                0.01,                0.01,                0.01
                 140,            0.018286,             0.01053,            0.001338,             0.98663,             0.94827,             0.97278,             0.83932,            0.016408,           0.0047953,           0.0011919,                0.01,                0.01,                0.01
                 141,            0.018059,            0.010288,           0.0011872,             0.99543,              0.9589,                0.98,              0.8368,            0.016761,           0.0047179,           0.0010084,                0.01,                0.01,                0.01
                 142,            0.017634,           0.0099033,           0.0014245,             0.98478,             0.95892,             0.97931,             0.84994,            0.016277,           0.0047321,          0.00088034,                0.01,                0.01,                0.01
                 143,            0.017756,           0.0099688,           0.0016177,             0.98942,             0.96805,             0.98333,              0.8491,            0.016064,           0.0044731,          0.00098269,                0.01,                0.01,                0.01
                 144,            0.017755,            0.010399,           0.0019103,             0.99196,              0.9694,             0.97931,              0.8506,            0.016956,           0.0045495,           0.0013922,                0.01,                0.01,                0.01
                 145,            0.017904,            0.010459,           0.0021697,             0.99391,             0.96735,             0.97824,             0.85614,            0.016456,           0.0045614,           0.0012688,                0.01,                0.01,                0.01
                 146,            0.017633,            0.010512,           0.0018114,             0.98246,             0.96219,             0.97956,             0.85048,            0.015904,            0.004732,           0.0018963,                0.01,                0.01,                0.01
                 147,            0.017313,            0.010021,           0.0015349,             0.98787,             0.94873,             0.97858,             0.85105,            0.015916,           0.0047881,           0.0010689,                0.01,                0.01,                0.01
                 148,            0.018199,            0.010068,           0.0017159,             0.97868,             0.96779,             0.97788,             0.83772,            0.017241,           0.0047669,           0.0011825,                0.01,                0.01,                0.01
                 149,            0.017712,            0.010569,           0.0019317,             0.99214,              0.9663,             0.97941,             0.85292,            0.017541,           0.0046511,           0.0011627,                0.01,                0.01,                0.01
                 150,            0.017496,            0.010065,           0.0018353,              0.9915,             0.95748,             0.98106,             0.85198,            0.017021,           0.0046056,            0.001388,                0.01,                0.01,                0.01
                 151,             0.01836,            0.010054,           0.0017092,             0.98422,             0.96845,             0.98171,              0.8544,            0.016422,           0.0044987,           0.0012851,                0.01,                0.01,                0.01
                 152,            0.018485,            0.010139,           0.0015039,             0.99026,             0.96115,              0.9859,             0.85357,            0.015115,           0.0047116,           0.0010298,           0.0099999,           0.0099999,           0.0099999
