               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.037351,            0.014804,           0.0057094,             0.95072,             0.92583,             0.95507,             0.65101,            0.029338,           0.0056505,           0.0046234,             0.00692,             0.00692,             0.03772
                  21,            0.037621,            0.014823,           0.0057088,             0.82612,             0.92277,             0.93282,             0.62967,            0.028245,            0.005542,           0.0038861,             0.00725,             0.00725,             0.03475
                  22,            0.035716,            0.015224,           0.0055067,             0.93963,             0.90808,             0.96016,             0.63953,             0.03128,           0.0057632,           0.0046157,             0.00758,             0.00758,             0.03178
                  23,            0.038264,            0.013904,           0.0047519,             0.91239,             0.92307,             0.94553,             0.67168,            0.025184,           0.0058836,           0.0056739,             0.00791,             0.00791,             0.02881
                  24,            0.034197,            0.014709,           0.0051198,              0.8665,             0.88257,             0.91613,             0.59887,            0.026658,           0.0057647,           0.0041271,             0.00824,             0.00824,             0.02584
                  25,            0.036328,            0.014663,           0.0048563,             0.90846,             0.93151,             0.94574,             0.65912,            0.026085,           0.0055106,           0.0034892,             0.00857,             0.00857,             0.02287
                  26,            0.037761,            0.015023,           0.0050233,             0.87629,             0.91831,             0.93167,             0.57785,            0.028509,           0.0059218,           0.0039222,              0.0089,              0.0089,              0.0199
                  27,            0.036412,            0.014631,           0.0053105,             0.84312,             0.88238,             0.92254,             0.62394,            0.027785,           0.0059997,           0.0046594,             0.00923,             0.00923,             0.01693
                  28,            0.038357,            0.014755,            0.005468,             0.81385,             0.84779,             0.88223,             0.62636,             0.02766,           0.0068988,           0.0088281,             0.00956,             0.00956,             0.01396
                  29,             0.03717,            0.015243,           0.0061205,             0.88988,             0.91436,             0.94418,             0.55177,            0.028396,           0.0065519,           0.0042295,             0.00989,             0.00989,             0.01099
                  30,            0.035667,            0.014636,           0.0056488,             0.92878,             0.91137,             0.94492,             0.64732,            0.025994,           0.0063985,           0.0034543,                0.01,                0.01,                0.01
                  31,            0.034825,            0.015198,           0.0059253,             0.91727,              0.8598,             0.93146,             0.58371,            0.031293,           0.0067915,           0.0043903,                0.01,                0.01,                0.01
                  32,            0.035668,            0.015848,           0.0059418,             0.90883,             0.88717,             0.93775,             0.61711,             0.02768,           0.0067958,           0.0042034,                0.01,                0.01,                0.01
                  33,             0.03476,            0.015855,           0.0045746,             0.94024,             0.89509,             0.95589,             0.64076,            0.025136,           0.0064017,           0.0038672,                0.01,                0.01,                0.01
                  34,            0.032822,             0.01503,           0.0044827,              0.9315,             0.91796,             0.94007,              0.6289,            0.025369,           0.0064737,           0.0044354,                0.01,                0.01,                0.01
                  35,            0.031482,            0.015909,           0.0061095,              0.9276,             0.90397,             0.94363,              0.6073,            0.027876,           0.0069249,           0.0038273,                0.01,                0.01,                0.01
                  36,            0.033612,             0.01528,           0.0058464,             0.94315,             0.88197,             0.93852,             0.58831,            0.027208,           0.0069955,           0.0031418,                0.01,                0.01,                0.01
                  37,            0.034579,            0.016323,           0.0054553,             0.91219,             0.91434,             0.94256,             0.60506,            0.028862,           0.0064726,              0.0026,                0.01,                0.01,                0.01
                  38,            0.031804,            0.015286,           0.0036594,             0.92094,             0.92436,             0.95299,              0.6552,             0.02674,           0.0064317,            0.002704,                0.01,                0.01,                0.01
                  39,            0.031144,            0.015146,           0.0039712,              0.9243,              0.9379,              0.9534,             0.68707,            0.025815,           0.0061702,           0.0033678,                0.01,                0.01,                0.01
                  40,            0.030891,            0.015067,           0.0044706,             0.92772,             0.95654,             0.95667,             0.63835,            0.025046,           0.0060248,           0.0037904,                0.01,                0.01,                0.01
                  41,            0.031075,            0.016045,           0.0046144,             0.95309,             0.91041,               0.964,             0.71165,            0.022583,           0.0057961,           0.0044464,                0.01,                0.01,                0.01
                  42,            0.029171,            0.014178,           0.0041567,             0.93055,             0.94991,             0.96284,             0.70579,            0.021872,           0.0058428,           0.0033151,                0.01,                0.01,                0.01
                  43,            0.027762,            0.014608,           0.0040985,             0.95173,             0.91268,             0.96074,             0.68126,            0.024004,           0.0063196,           0.0027288,                0.01,                0.01,                0.01
                  44,            0.029867,            0.015308,           0.0041502,             0.93007,             0.92993,             0.95674,             0.67392,            0.023917,           0.0060997,           0.0030086,                0.01,                0.01,                0.01
                  45,            0.028928,            0.014424,           0.0035244,             0.96807,             0.94527,             0.96876,             0.69409,            0.023383,           0.0060231,           0.0018633,                0.01,                0.01,                0.01
                  46,            0.029103,            0.013857,           0.0037498,             0.95256,             0.95754,             0.96446,             0.69131,            0.022357,            0.005808,           0.0042485,                0.01,                0.01,                0.01
                  47,            0.027919,             0.01412,           0.0032676,             0.95959,              0.9294,             0.95313,             0.68748,            0.021765,           0.0060625,           0.0032679,                0.01,                0.01,                0.01
                  48,            0.027809,             0.01309,           0.0038176,             0.94038,             0.95427,             0.96118,             0.71383,            0.023288,           0.0057313,           0.0031179,                0.01,                0.01,                0.01
                  49,            0.028846,            0.013432,           0.0038056,             0.96821,             0.95596,             0.96167,             0.70113,            0.022387,           0.0057689,           0.0036944,                0.01,                0.01,                0.01
                  50,            0.027059,            0.013633,           0.0026865,             0.94451,              0.9566,             0.96955,             0.72098,            0.022128,           0.0055381,           0.0042855,                0.01,                0.01,                0.01
                  51,            0.024696,            0.013941,           0.0031591,             0.94297,             0.92399,             0.94944,             0.73702,            0.021415,            0.005827,           0.0050871,                0.01,                0.01,                0.01
                  52,            0.025833,            0.013165,           0.0034669,             0.94442,              0.9516,              0.9647,             0.73539,            0.019823,           0.0055794,           0.0035253,                0.01,                0.01,                0.01
                  53,            0.025899,            0.013186,            0.004367,             0.95057,              0.9543,              0.9641,             0.71104,            0.022465,           0.0061777,           0.0043069,                0.01,                0.01,                0.01
                  54,            0.025591,            0.013122,           0.0036643,             0.92532,             0.95725,             0.96001,             0.73436,            0.020128,            0.005467,           0.0024824,                0.01,                0.01,                0.01
                  55,            0.025451,            0.013035,           0.0035906,             0.94865,             0.94811,             0.96375,             0.72532,            0.019799,           0.0057418,           0.0042743,                0.01,                0.01,                0.01
                  56,            0.026231,            0.013395,           0.0032646,             0.97564,             0.93322,             0.96615,             0.72716,            0.020337,           0.0058898,            0.003548,                0.01,                0.01,                0.01
                  57,            0.025332,            0.012544,            0.003061,             0.93929,             0.93855,              0.9599,             0.75234,            0.019716,           0.0056411,           0.0024699,                0.01,                0.01,                0.01
                  58,            0.026879,            0.014055,           0.0023243,             0.96654,             0.95053,             0.97006,             0.76133,            0.019608,           0.0054605,           0.0029423,                0.01,                0.01,                0.01
                  59,            0.025729,            0.012641,           0.0029119,             0.95598,             0.94327,             0.96291,             0.77424,            0.019803,            0.005595,           0.0028732,                0.01,                0.01,                0.01
                  60,            0.025156,            0.012789,           0.0031137,             0.93875,             0.88743,             0.94417,             0.72047,            0.021361,            0.005893,           0.0040385,                0.01,                0.01,                0.01
                  61,            0.025994,            0.013028,           0.0027168,             0.97389,             0.90876,             0.95566,             0.71451,            0.020811,           0.0060454,            0.002164,                0.01,                0.01,                0.01
                  62,            0.025363,            0.013336,           0.0029017,             0.97407,             0.93895,             0.95968,             0.75222,            0.019921,           0.0054144,           0.0021635,                0.01,                0.01,                0.01
                  63,            0.023928,            0.013007,           0.0026599,             0.96503,             0.94228,             0.95998,             0.76073,            0.020444,            0.005419,           0.0024385,                0.01,                0.01,                0.01
                  64,            0.025164,            0.012814,           0.0029086,             0.95896,             0.92106,             0.94956,             0.68257,            0.022396,           0.0055168,           0.0035686,                0.01,                0.01,                0.01
                  65,            0.024728,            0.012672,           0.0029565,             0.97547,             0.94192,              0.9639,             0.76651,            0.019819,           0.0051318,           0.0023931,                0.01,                0.01,                0.01
                  66,            0.024166,            0.012494,           0.0026062,             0.97907,             0.93361,             0.95992,             0.76583,            0.019387,           0.0055587,           0.0025147,                0.01,                0.01,                0.01
                  67,            0.023155,            0.012508,           0.0022358,             0.95875,             0.93692,             0.96188,             0.76479,             0.01961,           0.0053667,           0.0021036,                0.01,                0.01,                0.01
                  68,             0.02358,            0.012191,           0.0026862,              0.9735,             0.93564,             0.96178,             0.77609,            0.018758,           0.0057287,           0.0015994,                0.01,                0.01,                0.01
                  69,            0.024118,            0.012128,           0.0021957,             0.96337,             0.95128,             0.96909,             0.76462,            0.018295,           0.0054593,           0.0021032,                0.01,                0.01,                0.01
                  70,            0.023408,            0.011651,           0.0028475,             0.96784,             0.92913,             0.96037,             0.76743,            0.019329,            0.005823,           0.0024144,                0.01,                0.01,                0.01
                  71,            0.025082,            0.012559,           0.0041093,             0.94332,             0.93393,             0.96112,             0.75889,             0.01909,           0.0058889,           0.0026065,                0.01,                0.01,                0.01
                  72,            0.023362,            0.012821,           0.0041256,             0.96217,             0.90584,              0.9568,             0.74872,            0.019504,           0.0058379,            0.002644,                0.01,                0.01,                0.01
                  73,             0.02266,            0.012046,           0.0034661,             0.94996,             0.95347,             0.96497,             0.75004,            0.019092,           0.0055637,           0.0029981,                0.01,                0.01,                0.01
                  74,            0.023007,            0.012977,           0.0033055,             0.95987,              0.9445,             0.96822,             0.75253,            0.019664,           0.0055992,            0.003244,                0.01,                0.01,                0.01
                  75,            0.023313,            0.012327,           0.0029677,             0.97302,             0.96129,             0.97166,             0.75999,            0.020937,           0.0053622,           0.0024612,                0.01,                0.01,                0.01
                  76,            0.023276,            0.012547,           0.0022852,              0.9757,              0.9547,             0.97105,             0.77577,            0.018601,           0.0053172,           0.0016246,                0.01,                0.01,                0.01
                  77,             0.02368,            0.012354,           0.0024226,             0.95595,             0.94756,             0.96592,              0.7737,            0.017634,           0.0053341,            0.002166,                0.01,                0.01,                0.01
                  78,            0.022668,             0.01242,           0.0022994,             0.97103,             0.92876,             0.96172,             0.75601,            0.018408,           0.0055424,           0.0033715,                0.01,                0.01,                0.01
                  79,             0.02164,            0.011851,           0.0021078,              0.9663,             0.93377,              0.9639,             0.79326,            0.018385,           0.0050833,           0.0029915,                0.01,                0.01,                0.01
                  80,            0.022149,            0.011627,           0.0025415,              0.9665,             0.93251,              0.9578,              0.7608,            0.019067,           0.0052986,           0.0044499,                0.01,                0.01,                0.01
                  81,            0.022375,             0.01172,           0.0025432,             0.99139,             0.91713,             0.96259,             0.78358,            0.017915,           0.0053049,           0.0036051,                0.01,                0.01,                0.01
                  82,            0.022035,            0.011929,           0.0025454,             0.98336,             0.93527,             0.96679,             0.76799,            0.018789,           0.0052097,           0.0027762,                0.01,                0.01,                0.01
                  83,            0.021741,            0.012109,           0.0021739,             0.97538,             0.92156,             0.95926,             0.75637,            0.018861,           0.0050299,           0.0038125,                0.01,                0.01,                0.01
                  84,            0.021278,            0.012014,           0.0025001,             0.93742,             0.90818,             0.94881,             0.74848,            0.019986,           0.0055751,           0.0032299,                0.01,                0.01,                0.01
                  85,            0.022916,            0.012172,           0.0021725,              0.9779,             0.92562,             0.95455,             0.75581,            0.018362,           0.0052843,           0.0023931,                0.01,                0.01,                0.01
                  86,            0.022384,            0.011767,           0.0024593,             0.95621,             0.91787,             0.95084,             0.76346,            0.017508,           0.0054886,           0.0021852,                0.01,                0.01,                0.01
                  87,            0.021249,            0.011563,           0.0025178,             0.96977,             0.91491,             0.95552,             0.77556,             0.01888,            0.005362,           0.0028424,                0.01,                0.01,                0.01
                  88,            0.022276,            0.012079,           0.0023166,             0.95826,             0.94868,             0.96223,              0.7852,            0.017043,           0.0055368,           0.0036037,                0.01,                0.01,                0.01
                  89,            0.023075,            0.011942,           0.0028067,             0.96085,             0.95328,             0.96386,             0.79516,            0.017276,           0.0053787,           0.0035965,                0.01,                0.01,                0.01
                  90,            0.023585,            0.011476,           0.0023532,             0.97267,             0.90071,             0.95716,              0.7733,            0.018423,           0.0056436,           0.0036078,                0.01,                0.01,                0.01
                  91,             0.02175,             0.01182,           0.0023536,             0.95416,             0.94464,              0.9642,             0.77662,            0.018247,           0.0053739,           0.0025855,                0.01,                0.01,                0.01
                  92,            0.021593,            0.011729,           0.0025829,             0.95781,             0.94094,             0.96545,             0.78246,            0.018478,           0.0051041,           0.0024989,                0.01,                0.01,                0.01
                  93,            0.022269,            0.011617,           0.0021336,             0.97275,             0.93935,             0.96367,             0.78579,            0.018101,           0.0053836,           0.0030656,                0.01,                0.01,                0.01
                  94,            0.021755,            0.011861,           0.0026701,             0.95534,             0.94183,             0.95572,             0.76537,            0.017829,           0.0060593,           0.0027653,                0.01,                0.01,                0.01
                  95,            0.020515,            0.011009,           0.0024911,             0.96227,             0.95218,             0.96115,             0.76677,            0.017945,           0.0055572,           0.0022508,                0.01,                0.01,                0.01
                  96,            0.022034,            0.010668,           0.0017815,             0.96417,             0.94009,             0.97094,             0.77158,            0.018692,           0.0052154,            0.002427,                0.01,                0.01,                0.01
                  97,            0.023432,            0.011931,           0.0021204,             0.97582,             0.95597,             0.97438,             0.80069,            0.017116,           0.0051468,            0.002461,                0.01,                0.01,                0.01
                  98,             0.02239,            0.011576,           0.0016968,             0.96873,             0.96218,              0.9713,             0.78502,            0.017979,           0.0050987,           0.0029996,                0.01,                0.01,                0.01
                  99,             0.02207,            0.011669,            0.002079,             0.97436,             0.93549,             0.96425,             0.77973,            0.017935,           0.0051443,           0.0037478,                0.01,                0.01,                0.01
                 100,               0.021,            0.011731,           0.0028508,             0.95934,             0.94701,             0.96524,             0.79682,            0.016797,           0.0051542,           0.0045778,                0.01,                0.01,                0.01
                 101,            0.021241,            0.011846,           0.0022572,             0.98593,             0.94926,             0.96795,             0.81042,            0.016777,           0.0048164,           0.0034267,                0.01,                0.01,                0.01
                 102,            0.019983,            0.011101,           0.0019964,             0.97837,             0.95125,             0.97081,             0.81151,            0.016942,           0.0048021,           0.0022949,                0.01,                0.01,                0.01
                 103,            0.021012,            0.010904,           0.0021781,             0.98208,             0.93963,             0.96603,             0.78945,            0.017806,           0.0048377,           0.0022065,                0.01,                0.01,                0.01
                 104,            0.021161,            0.011137,           0.0017233,             0.96881,             0.95715,             0.96647,             0.78114,            0.017205,           0.0050687,           0.0023124,                0.01,                0.01,                0.01
                 105,            0.021143,            0.011079,           0.0018464,             0.97395,             0.96443,              0.9727,             0.79889,            0.017006,           0.0049578,           0.0030811,                0.01,                0.01,                0.01
                 106,            0.020392,            0.010878,           0.0018741,             0.96873,             0.93695,             0.96455,             0.80359,            0.016106,           0.0052302,            0.002645,                0.01,                0.01,                0.01
                 107,            0.020624,            0.010988,           0.0018509,             0.97082,             0.93008,             0.95655,             0.79313,            0.016647,           0.0052831,           0.0029104,                0.01,                0.01,                0.01
                 108,            0.020911,            0.011467,           0.0024736,             0.97016,             0.94391,             0.96383,             0.79644,            0.016601,           0.0052968,           0.0023426,                0.01,                0.01,                0.01
                 109,            0.020602,            0.011353,            0.002858,             0.95715,             0.95059,              0.9647,              0.7867,            0.017092,           0.0055719,            0.002026,                0.01,                0.01,                0.01
                 110,            0.020633,            0.012126,           0.0021319,             0.97659,             0.96012,             0.96757,             0.79145,            0.016156,           0.0049091,           0.0020493,                0.01,                0.01,                0.01
                 111,            0.019966,            0.011012,           0.0024297,             0.96795,             0.94945,              0.9689,             0.79062,            0.015996,           0.0049511,           0.0026801,                0.01,                0.01,                0.01
                 112,             0.02053,            0.011383,           0.0024326,              0.9448,             0.95335,             0.96178,             0.77911,             0.01634,           0.0054528,           0.0041416,                0.01,                0.01,                0.01
                 113,            0.019919,            0.011332,            0.001975,             0.96072,             0.94871,             0.96281,             0.79012,             0.01684,           0.0055178,           0.0045161,                0.01,                0.01,                0.01
                 114,            0.019752,            0.011195,            0.002473,             0.98106,             0.94067,             0.96594,             0.79805,            0.016378,           0.0053453,           0.0045974,                0.01,                0.01,                0.01
                 115,            0.020025,            0.011127,            0.001865,             0.96314,             0.94924,             0.96367,             0.79405,            0.015994,           0.0051444,           0.0028444,                0.01,                0.01,                0.01
                 116,             0.01872,            0.010383,           0.0019771,              0.9662,             0.95392,             0.97109,             0.80333,            0.016124,           0.0050034,           0.0031454,                0.01,                0.01,                0.01
                 117,            0.020995,            0.011579,           0.0021888,             0.96638,              0.9411,             0.96708,             0.77906,            0.017684,           0.0050434,           0.0025155,                0.01,                0.01,                0.01
                 118,            0.021251,            0.011277,            0.002014,             0.96082,             0.91299,              0.9553,             0.79665,            0.017144,            0.005479,           0.0017337,                0.01,                0.01,                0.01
                 119,            0.019896,            0.011478,           0.0018363,             0.95866,              0.9496,             0.96324,             0.79438,            0.017645,           0.0049248,            0.002468,                0.01,                0.01,                0.01
                 120,            0.019554,            0.011409,           0.0016281,             0.94002,             0.96341,             0.96586,             0.80042,            0.016624,           0.0049813,           0.0027487,                0.01,                0.01,                0.01
                 121,            0.019338,             0.01083,           0.0016374,             0.97266,             0.93209,             0.96584,             0.79956,            0.016519,           0.0051695,            0.003204,                0.01,                0.01,                0.01
                 122,            0.019189,              0.0104,           0.0014871,             0.97749,             0.95164,             0.96336,             0.80833,            0.015762,           0.0049926,           0.0029074,                0.01,                0.01,                0.01
                 123,              0.0196,            0.011097,           0.0016463,             0.97254,             0.94555,             0.96215,             0.78794,            0.017317,           0.0052691,           0.0034388,                0.01,                0.01,                0.01
                 124,            0.019952,            0.010795,           0.0017111,             0.96314,             0.95615,             0.96434,             0.80055,            0.015966,           0.0050172,            0.003794,                0.01,                0.01,                0.01
                 125,            0.019886,              0.0106,            0.001969,              0.9526,             0.94089,               0.961,             0.79379,            0.016445,           0.0053047,           0.0042904,                0.01,                0.01,                0.01
                 126,            0.018984,            0.010596,            0.002105,             0.97216,             0.94054,             0.95614,             0.80584,            0.016667,           0.0052325,           0.0021273,                0.01,                0.01,                0.01
                 127,            0.018526,            0.010453,           0.0017403,             0.96036,             0.95073,             0.96081,             0.79942,            0.017251,           0.0050901,            0.001702,                0.01,                0.01,                0.01
                 128,             0.01909,            0.010701,           0.0020895,              0.9825,             0.95065,             0.96477,             0.81073,            0.016582,           0.0049956,           0.0014656,                0.01,                0.01,                0.01
                 129,            0.019421,             0.01067,            0.001875,              0.9788,             0.94593,             0.96555,             0.80418,            0.017209,           0.0052939,            0.001559,                0.01,                0.01,                0.01
                 130,            0.019308,            0.010836,           0.0017544,             0.98692,             0.93656,             0.96414,             0.81068,            0.016312,           0.0048658,           0.0013177,                0.01,                0.01,                0.01
                 131,            0.018343,            0.010545,           0.0018249,             0.97241,              0.9416,             0.95182,             0.79107,            0.016736,           0.0052595,           0.0012522,                0.01,                0.01,                0.01
                 132,            0.018408,            0.010228,            0.001642,             0.98083,              0.9528,             0.96599,             0.81956,            0.016607,           0.0048455,            0.001234,                0.01,                0.01,                0.01
                 133,             0.01888,            0.010877,           0.0017138,             0.97529,             0.96129,             0.96424,             0.79784,            0.016195,           0.0051993,           0.0011024,                0.01,                0.01,                0.01
                 134,            0.019336,            0.010291,           0.0011037,             0.95161,             0.96869,             0.96664,             0.79241,            0.016424,           0.0052571,           0.0012963,                0.01,                0.01,                0.01
                 135,            0.018277,            0.010315,            0.001448,             0.97075,             0.96002,             0.96949,             0.79875,            0.016379,            0.005244,           0.0012045,                0.01,                0.01,                0.01
                 136,            0.018944,            0.010533,           0.0018558,             0.96573,             0.95728,             0.96731,             0.80661,            0.015781,           0.0050786,           0.0016329,                0.01,                0.01,                0.01
                 137,            0.018778,            0.010433,           0.0016825,             0.95726,             0.96097,             0.96866,             0.80411,            0.016473,           0.0051339,           0.0019676,                0.01,                0.01,                0.01
                 138,            0.018908,            0.010527,           0.0023487,             0.93733,             0.94346,             0.96021,             0.80677,            0.015942,           0.0052185,           0.0016571,                0.01,                0.01,                0.01
                 139,            0.017915,           0.0098388,           0.0019809,             0.95604,             0.93668,             0.95436,             0.81161,            0.015377,           0.0049818,           0.0017238,                0.01,                0.01,                0.01
                 140,            0.018421,            0.010646,           0.0014441,             0.97582,             0.94468,             0.96064,             0.81285,            0.016073,           0.0049068,           0.0011434,                0.01,                0.01,                0.01
                 141,            0.018965,           0.0099141,            0.001347,             0.96561,             0.95934,             0.97011,             0.79918,            0.016629,           0.0051295,           0.0019455,                0.01,                0.01,                0.01
                 142,            0.019019,             0.01049,            0.001332,             0.97383,             0.96098,             0.97459,             0.81714,            0.016549,           0.0048864,           0.0018823,                0.01,                0.01,                0.01
                 143,            0.018669,            0.010277,            0.002023,             0.97897,             0.95317,             0.96603,             0.81621,            0.016579,           0.0051679,           0.0015925,                0.01,                0.01,                0.01
                 144,            0.018458,            0.010228,           0.0016906,             0.98393,             0.95997,             0.96668,             0.81199,            0.015694,           0.0052654,           0.0016821,                0.01,                0.01,                0.01
                 145,            0.018753,           0.0096751,           0.0015461,             0.96166,             0.95453,               0.965,             0.80785,            0.015458,           0.0051166,           0.0028597,                0.01,                0.01,                0.01
                 146,            0.019568,            0.010483,           0.0022504,             0.96666,             0.95486,             0.96691,             0.80673,            0.015833,            0.004827,           0.0014462,                0.01,                0.01,                0.01
                 147,            0.018133,            0.011119,           0.0015488,             0.97133,              0.9677,             0.97299,             0.82774,            0.014848,           0.0047584,            0.001223,                0.01,                0.01,                0.01
                 148,            0.018633,            0.010262,           0.0015279,             0.98792,             0.94492,             0.96683,              0.8134,            0.014896,           0.0048622,           0.0017902,                0.01,                0.01,                0.01
                 149,            0.018995,           0.0098091,           0.0019906,             0.98265,             0.95396,             0.97175,             0.82104,            0.016025,           0.0048884,           0.0013243,                0.01,                0.01,                0.01
                 150,            0.018797,            0.010526,           0.0022554,             0.97862,             0.92926,             0.96316,              0.7923,            0.017418,           0.0050166,           0.0021457,                0.01,                0.01,                0.01
                 151,             0.01883,            0.011201,           0.0026743,             0.96986,             0.94409,             0.95924,             0.78679,            0.018042,           0.0051785,           0.0023024,                0.01,                0.01,                0.01
                 152,            0.018298,            0.010657,           0.0023658,             0.97318,             0.93815,             0.96542,             0.80009,            0.016252,           0.0050466,           0.0022708,           0.0099999,           0.0099999,           0.0099999
