               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.029337,            0.015466,           0.0038876,             0.94898,             0.91513,             0.95232,             0.66903,            0.025516,           0.0066469,           0.0028308,           0.0085805,           0.0085805,           0.0085805
                  54,            0.028898,             0.01524,           0.0040236,             0.90706,             0.90799,             0.94226,             0.67466,            0.024868,           0.0065251,           0.0046268,           0.0085286,           0.0085286,           0.0085286
                  55,            0.028373,            0.014942,           0.0033003,             0.94931,             0.92564,             0.94851,             0.67968,            0.022977,           0.0066575,           0.0034528,           0.0084759,           0.0084759,           0.0084759
                  56,            0.027423,            0.014841,           0.0043116,             0.95432,             0.91925,              0.9476,             0.67501,             0.02327,            0.006441,           0.0040799,           0.0084225,           0.0084225,           0.0084225
                  57,            0.026592,            0.014868,           0.0032129,             0.96195,             0.91842,             0.94551,             0.67722,            0.023457,           0.0063774,           0.0036835,           0.0083684,           0.0083684,           0.0083684
                  58,            0.028097,            0.015025,           0.0034187,             0.93364,             0.92226,             0.94615,             0.65554,            0.023552,            0.006364,           0.0024305,           0.0083136,           0.0083136,           0.0083136
                  59,            0.028344,            0.014648,            0.002809,             0.96017,             0.91849,             0.94869,             0.68945,            0.023082,           0.0063806,           0.0022574,           0.0082581,           0.0082581,           0.0082581
                  60,             0.02716,            0.014644,           0.0034253,             0.95359,             0.92547,              0.9501,             0.69517,            0.023314,           0.0063118,           0.0023926,           0.0082019,           0.0082019,           0.0082019
                  61,            0.026022,            0.014529,           0.0027245,             0.95967,             0.92614,             0.95692,             0.68202,            0.023389,           0.0062116,           0.0031187,            0.008145,            0.008145,            0.008145
                  62,            0.027399,            0.014304,            0.003878,             0.95902,             0.92205,             0.95071,             0.68814,            0.026727,           0.0061739,           0.0020186,           0.0080875,           0.0080875,           0.0080875
                  63,            0.026845,            0.014621,           0.0031657,             0.97323,             0.92137,              0.9522,             0.68193,            0.023968,           0.0063409,           0.0036242,           0.0080294,           0.0080294,           0.0080294
                  64,            0.026519,            0.014442,           0.0033533,             0.95891,             0.92079,             0.95573,             0.69433,            0.023254,           0.0061627,           0.0020614,           0.0079706,           0.0079706,           0.0079706
                  65,            0.026812,            0.014714,           0.0035557,             0.96168,             0.91126,             0.95455,             0.71321,            0.023222,           0.0063966,           0.0027197,           0.0079112,           0.0079112,           0.0079112
                  66,            0.026442,            0.014791,           0.0030857,              0.9315,             0.91693,             0.94889,               0.694,            0.022217,           0.0063904,           0.0027736,           0.0078512,           0.0078512,           0.0078512
                  67,            0.026427,            0.014904,            0.003755,             0.95703,             0.94309,             0.96407,             0.72849,            0.021324,           0.0059997,            0.001059,           0.0077907,           0.0077907,           0.0077907
                  68,            0.024821,            0.014112,           0.0031935,             0.96748,             0.92597,             0.96028,             0.71744,            0.021736,           0.0061453,           0.0015464,           0.0077296,           0.0077296,           0.0077296
                  69,            0.025881,            0.014212,           0.0040753,             0.95067,             0.92769,             0.94807,             0.71288,            0.021944,           0.0062483,           0.0022727,           0.0076679,           0.0076679,           0.0076679
                  70,            0.025521,            0.014608,           0.0032819,             0.94974,             0.93698,             0.95354,             0.71919,            0.022344,           0.0063332,           0.0023197,           0.0076057,           0.0076057,           0.0076057
                  71,            0.025631,            0.014543,           0.0029394,             0.96171,             0.93677,             0.96245,             0.71665,             0.02162,           0.0059761,            0.002063,            0.007543,            0.007543,            0.007543
                  72,            0.025111,            0.013445,           0.0026597,             0.96712,             0.92758,             0.95732,             0.72887,            0.022011,           0.0060394,           0.0012095,           0.0074797,           0.0074797,           0.0074797
                  73,            0.025206,            0.014045,           0.0033803,             0.95802,             0.90205,             0.95425,             0.70049,            0.022833,           0.0062722,           0.0025175,            0.007416,            0.007416,            0.007416
                  74,            0.026363,            0.014077,           0.0026451,              0.9273,             0.93987,              0.9556,              0.7287,            0.020825,           0.0059441,           0.0024495,           0.0073518,           0.0073518,           0.0073518
                  75,             0.02487,            0.013865,           0.0027888,              0.9689,             0.93413,              0.9538,             0.72199,            0.021521,           0.0059902,           0.0024564,           0.0072872,           0.0072872,           0.0072872
                  76,            0.025753,            0.013801,            0.002829,             0.95061,             0.93404,             0.95211,             0.72279,            0.021472,           0.0058921,           0.0019215,           0.0072221,           0.0072221,           0.0072221
                  77,            0.024762,            0.013337,           0.0026317,             0.95565,             0.94287,             0.95668,             0.74166,            0.020607,           0.0059769,           0.0026294,           0.0071566,           0.0071566,           0.0071566
                  78,            0.024557,            0.014132,           0.0022823,             0.96701,             0.93997,             0.95984,              0.7278,            0.020377,           0.0061144,           0.0030022,           0.0070906,           0.0070906,           0.0070906
                  79,            0.024085,            0.013725,             0.00195,             0.96597,             0.93891,             0.96333,             0.74837,            0.019895,           0.0059733,           0.0013645,           0.0070243,           0.0070243,           0.0070243
                  80,            0.025816,             0.01352,           0.0033317,             0.96741,             0.93761,             0.96771,              0.7373,            0.019955,           0.0058256,           0.0022174,           0.0069576,           0.0069576,           0.0069576
                  81,            0.023274,            0.013653,            0.002639,             0.95767,             0.93384,             0.96073,             0.73741,             0.02128,           0.0057517,           0.0020089,           0.0068906,           0.0068906,           0.0068906
                  82,            0.023269,            0.013488,           0.0028341,              0.9406,             0.95699,             0.96281,             0.74395,            0.019677,            0.005981,           0.0027036,           0.0068232,           0.0068232,           0.0068232
                  83,            0.023109,            0.013001,           0.0025977,             0.96496,             0.94493,             0.96361,             0.74127,            0.021841,           0.0057704,           0.0016017,           0.0067555,           0.0067555,           0.0067555
                  84,            0.023863,            0.013217,           0.0025426,             0.97539,              0.9364,              0.9629,             0.73298,            0.021434,           0.0058314,           0.0020193,           0.0066874,           0.0066874,           0.0066874
                  85,            0.023005,            0.013688,           0.0025746,             0.97052,             0.94162,             0.96353,             0.75093,            0.020561,           0.0057777,           0.0018284,           0.0066191,           0.0066191,           0.0066191
