               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.03118,            0.014765,           0.0045827,             0.94834,             0.88996,             0.95159,             0.65527,            0.023904,            0.006222,           0.0042272,           0.0090661,           0.0090661,            0.011966
                  36,            0.031257,            0.014373,           0.0049454,             0.88135,             0.89479,              0.9225,             0.64605,            0.020973,           0.0087945,           0.0023586,           0.0092809,           0.0092809,           0.0094809
                  37,            0.030399,            0.014669,            0.004467,             0.91458,             0.87938,             0.94364,             0.62683,            0.025963,           0.0067229,           0.0027692,           0.0092611,           0.0092611,           0.0092611
                  38,            0.030555,            0.015252,           0.0044091,             0.96933,             0.92982,             0.97467,             0.73651,            0.021522,           0.0051709,           0.0021614,           0.0092611,           0.0092611,           0.0092611
                  39,            0.029328,            0.014058,           0.0036637,             0.94996,             0.96717,             0.97981,              0.7159,            0.023366,           0.0050071,            0.001334,           0.0092219,           0.0092219,           0.0092219
                  40,            0.028408,            0.013925,           0.0031671,              0.9039,             0.92831,             0.97365,             0.69139,            0.022337,           0.0057837,           0.0018073,           0.0091817,           0.0091817,           0.0091817
                  41,            0.027517,            0.014343,           0.0039167,             0.94636,             0.92077,             0.96606,              0.7285,            0.020602,           0.0049079,           0.0017607,           0.0091406,           0.0091406,           0.0091406
                  42,            0.027989,             0.01402,           0.0033654,             0.95157,             0.90356,             0.96185,             0.71235,            0.019563,           0.0052602,           0.0014907,           0.0090986,           0.0090986,           0.0090986
                  43,            0.027512,            0.013604,           0.0038682,             0.96428,             0.94756,             0.97727,             0.74447,            0.021308,           0.0049205,           0.0014941,           0.0090557,           0.0090557,           0.0090557
                  44,            0.028206,            0.014123,           0.0036614,             0.96334,             0.93621,              0.9803,             0.76619,            0.019286,           0.0052292,           0.0015546,           0.0090119,           0.0090119,           0.0090119
                  45,            0.027429,            0.013472,           0.0030282,             0.94836,             0.93149,             0.96502,             0.73351,             0.01899,           0.0054048,           0.0015998,           0.0089673,           0.0089673,           0.0089673
                  46,            0.026849,            0.013859,            0.002993,             0.97946,             0.95659,             0.98196,             0.76034,            0.018544,           0.0048355,           0.0011413,           0.0089218,           0.0089218,           0.0089218
                  47,            0.026242,            0.013335,           0.0033557,             0.98191,             0.96476,             0.98667,             0.77201,            0.018382,           0.0045521,           0.0012921,           0.0088755,           0.0088755,           0.0088755
                  48,            0.025502,            0.013465,           0.0034537,             0.98723,             0.97625,             0.98687,             0.79312,            0.017221,           0.0045059,           0.0013324,           0.0088283,           0.0088283,           0.0088283
                  49,            0.024688,            0.013298,           0.0033763,              0.9823,             0.97424,             0.98151,             0.77935,            0.018955,           0.0047803,           0.0014156,           0.0087804,           0.0087804,           0.0087804
                  50,            0.024636,            0.013384,           0.0022715,             0.98938,             0.97641,             0.98434,             0.77783,            0.017545,           0.0049225,           0.0011712,           0.0087316,           0.0087316,           0.0087316
                  51,            0.025346,            0.012592,           0.0031562,               0.976,             0.95935,             0.97619,             0.77552,            0.018366,           0.0048353,           0.0014142,            0.008682,            0.008682,            0.008682
                  52,            0.024435,            0.012632,           0.0028693,             0.97173,              0.9675,             0.98192,             0.79516,            0.017211,           0.0047323,           0.0013881,           0.0086316,           0.0086316,           0.0086316
                  53,            0.023591,            0.012266,           0.0023238,             0.98765,             0.96775,             0.98251,             0.81279,            0.016385,           0.0044335,           0.0010354,           0.0085805,           0.0085805,           0.0085805
                  54,            0.022873,            0.012688,           0.0021569,             0.97545,             0.97377,             0.97923,             0.81184,            0.017254,           0.0047973,           0.0010335,           0.0085286,           0.0085286,           0.0085286
                  55,            0.023718,            0.012351,            0.002831,             0.97211,             0.97059,             0.98462,             0.77758,            0.018869,           0.0046178,           0.0010207,           0.0084759,           0.0084759,           0.0084759
                  56,            0.023188,            0.012398,           0.0029569,             0.98538,              0.9541,             0.98358,             0.77837,            0.017539,           0.0051152,           0.0009807,           0.0084225,           0.0084225,           0.0084225
                  57,            0.023286,            0.012562,           0.0024575,             0.97961,             0.97164,             0.98366,             0.80155,            0.018289,           0.0046023,           0.0010098,           0.0083684,           0.0083684,           0.0083684
                  58,            0.023454,             0.01222,           0.0025379,             0.96691,             0.96839,             0.98119,             0.79195,            0.017398,           0.0045811,           0.0010611,           0.0083136,           0.0083136,           0.0083136
                  59,            0.022112,            0.011779,           0.0021783,             0.98842,             0.96905,              0.9848,             0.81232,            0.015728,            0.004086,          0.00099482,           0.0082581,           0.0082581,           0.0082581
                  60,            0.021726,            0.011742,           0.0022631,             0.97141,             0.96166,             0.98363,             0.80735,            0.016547,           0.0045952,           0.0014175,           0.0082019,           0.0082019,           0.0082019
                  61,            0.022282,            0.012112,           0.0020764,             0.98629,              0.9739,             0.98565,             0.83108,            0.014973,           0.0042694,           0.0014507,            0.008145,            0.008145,            0.008145
                  62,            0.021588,             0.01123,           0.0026531,             0.98286,             0.96592,             0.98292,             0.81941,            0.015737,           0.0041666,           0.0011396,           0.0080875,           0.0080875,           0.0080875
                  63,             0.02115,            0.011765,           0.0022611,             0.96685,             0.97487,             0.98561,             0.80983,            0.016433,           0.0044008,           0.0011857,           0.0080294,           0.0080294,           0.0080294
